Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,314.0,314.0,314.0,314.0,314.0,0,,,,,,,,,,
2019-01-02,314.0,320.0,312.0,312.0,312.0,1725700,,,,,,,,,,
2019-01-03,316.0,316.0,310.0,312.0,312.0,490800,,,,,,,,,,
2019-01-04,312.0,316.0,312.0,312.0,312.0,552500,,,,,,,,,,
2019-01-07,314.0,328.0,312.0,326.0,326.0,5405300,,,,,,,,,,
2019-01-08,328.0,334.0,318.0,320.0,320.0,1650600,,,,,,,,,,
2019-01-09,322.0,328.0,322.0,324.0,324.0,2209700,,,,,,,,,,
2019-01-10,326.0,334.0,322.0,326.0,326.0,1795900,,,,,,,,,,
2019-01-11,330.0,344.0,326.0,338.0,338.0,6070700,,,,,,,,,,
2019-01-14,344.0,350.0,338.0,338.0,338.0,3516100,,,,,,,,,,
2019-01-15,338.0,344.0,338.0,340.0,340.0,1618300,,,,,,,,,,
2019-01-16,344.0,348.0,334.0,336.0,336.0,4591400,,,,,,,,,,
2019-01-17,340.0,342.0,336.0,338.0,338.0,1120600,,,,,,,,,,
2019-01-18,338.0,346.0,338.0,342.0,342.0,3069800,76.4735764639265,HOLD,,,,,,,80.0,SELL
2019-01-21,342.0,348.0,340.0,344.0,344.0,3579300,78.7979747025747,HOLD,,,,,,,85.0,SELL
2019-01-22,346.0,350.0,340.0,344.0,344.0,2305400,79.21750372515112,HOLD,,,,,,,85.0,SELL
2019-01-23,346.0,346.0,340.0,342.0,342.0,1127500,77.79246966210049,HOLD,,,,,,,78.94736842105263,HOLD
2019-01-24,346.0,346.0,340.0,340.0,340.0,1628900,74.25320353967183,HOLD,,,,,,,73.6842105263158,HOLD
2019-01-25,342.0,348.0,340.0,340.0,340.0,1253000,71.44466563867672,HOLD,,,,,,,68.75,HOLD
2019-01-28,340.0,346.0,340.0,340.0,340.0,2081200,66.02323630413065,HOLD,331.4,354.48592644881296,308.314073551187,SELL,59.36073059360749,SELL,64.28571428571429,HOLD
2019-01-29,340.0,344.0,334.0,334.0,334.0,1773700,60.73418218474498,HOLD,332.4,354.07394749463054,310.7260525053694,SELL,25.49087151222864,SELL,42.857142857142854,HOLD
2019-01-30,334.0,344.0,334.0,338.0,338.0,1076000,59.99401457965118,HOLD,333.7,353.3479006512147,314.0520993487853,SELL,30.06535947712452,SELL,50.0,HOLD
2019-01-31,338.0,348.0,338.0,346.0,346.0,2171100,55.09652113434316,HOLD,335.4,353.0227126175286,317.77728738247134,SELL,71.29455909943722,SELL,75.0,HOLD
2019-02-01,346.0,350.0,344.0,348.0,348.0,2036300,52.8873429631844,HOLD,337.2,352.0270023942806,322.3729976057194,SELL,107.48932867675508,SELL,87.5,SELL
2019-02-04,352.0,360.0,348.0,354.0,354.0,3849300,61.46984751896418,HOLD,338.6,354.2000000000001,322.99999999999994,SELL,184.75452196382423,SELL,76.92307692307692,HOLD
2019-02-05,354.0,354.0,354.0,354.0,354.0,0,71.74642112774791,HOLD,340.3,354.79275681159396,325.80724318840606,SELL,181.81818181818144,SELL,76.92307692307692,HOLD
2019-02-06,356.0,366.0,354.0,364.0,364.0,4465800,78.64648208925837,HOLD,342.3,358.2135162676261,326.3864837323739,SELL,253.63825363825367,,93.75,SELL
2019-02-07,370.0,372.0,362.0,362.0,362.0,4863600,80.02260100471118,SELL,344.1,360.37144738491327,327.8285526150868,SELL,237.20930232558314,,73.6842105263158,HOLD
2019-02-08,360.0,362.0,354.0,358.0,358.0,1851300,72.77516971266861,HOLD,345.1,362.1868370390778,328.0131629609223,SELL,125.04353883664297,SELL,63.1578947368421,HOLD
2019-02-11,358.0,360.0,350.0,352.0,352.0,2339200,65.1536714302423,HOLD,345.8,362.8129362545094,328.7870637454906,SELL,72.68541358329239,SELL,47.36842105263158,HOLD
2019-02-12,354.0,356.0,332.0,342.0,342.0,4918500,58.11073412506177,HOLD,345.9,362.7985206453109,329.0014793546891,BUY,-34.3505085876278,BUY,25.0,HOLD
2019-02-13,346.0,358.0,340.0,356.0,356.0,4906100,66.02457274432322,HOLD,346.9,363.70357104903593,330.096428950964,BUY,39.80598762334814,SELL,60.0,HOLD
2019-02-14,358.0,360.0,350.0,356.0,356.0,2827100,67.4417865971603,HOLD,347.8,364.5284189330612,331.07158106693885,SELL,70.20997375328096,SELL,60.0,HOLD
2019-02-15,356.0,356.0,340.0,350.0,350.0,1216800,68.87789585667448,HOLD,348.2,364.7360212868754,331.66397871312455,BUY,1.3633265167006736,SELL,45.0,HOLD
2019-02-18,350.0,364.0,348.0,364.0,364.0,2753400,74.05715100753146,HOLD,349.2,366.9718879132184,331.4281120867816,BUY,91.35082604470338,SELL,80.0,SELL
2019-02-19,360.0,368.0,356.0,364.0,364.0,2244200,74.87029489996254,HOLD,350.2,368.9147001044633,331.4852998955367,SELL,114.15525114155308,SELL,80.0,SELL
2019-02-20,362.0,364.0,358.0,360.0,360.0,1047500,71.50246684546045,HOLD,351.1,369.8819061865403,332.31809381345977,SELL,86.95652173913072,SELL,70.0,HOLD
2019-02-21,358.0,362.0,356.0,356.0,356.0,586400,68.89260198966339,HOLD,351.9,370.07580809757843,333.7241919024215,SELL,57.21393034825864,SELL,60.0,HOLD
2019-02-22,356.0,360.0,356.0,358.0,358.0,507400,65.39279335575168,HOLD,352.8,370.2997142833819,335.30028571661813,SELL,52.30669265756999,SELL,65.0,HOLD
2019-02-25,358.0,360.0,348.0,348.0,348.0,3049600,60.06888350676924,HOLD,353.2,369.8565302509256,336.5434697490744,BUY,-12.10826210826202,BUY,40.0,HOLD
2019-02-26,348.0,352.0,348.0,352.0,352.0,1171300,52.632290878619116,HOLD,354.1,368.2689802032468,339.9310197967532,BUY,-38.398692810457526,BUY,50.0,HOLD
2019-02-27,354.0,358.0,350.0,358.0,358.0,1143800,46.51525428307437,HOLD,355.1,367.263880959628,342.93611904037203,BUY,9.929078014184237,SELL,72.22222222222223,HOLD
2019-02-28,358.0,362.0,348.0,352.0,352.0,1162300,47.64355745768854,HOLD,355.4,366.9308282443196,343.8691717556803,BUY,-17.98941798941787,BUY,55.55555555555556,HOLD
2019-03-01,356.0,358.0,346.0,346.0,346.0,1225500,49.552634284135614,HOLD,355.3,367.116936997378,343.48306300262203,BUY,-86.33879781420744,BUY,38.888888888888886,HOLD
2019-03-04,340.0,356.0,340.0,356.0,356.0,695300,60.82238191730164,HOLD,355.4,367.20508365069895,343.594916349301,BUY,-69.81627296587935,BUY,57.142857142857146,HOLD
2019-03-05,356.0,356.0,348.0,350.0,350.0,1031500,53.3688674084695,HOLD,355.2,367.2266371026983,343.1733628973017,BUY,-55.47073791348591,BUY,35.714285714285715,HOLD
2019-03-06,350.0,354.0,348.0,348.0,348.0,1322300,42.55104583454202,HOLD,354.4,366.10299107066226,342.6970089293377,BUY,-69.1823899371066,BUY,28.571428571428573,HOLD
2019-03-07,348.0,348.0,348.0,348.0,348.0,0,45.46783368885724,HOLD,353.7,365.17344760741076,342.2265523925892,BUY,-93.78531073446369,BUY,28.571428571428573,HOLD
2019-03-08,348.0,350.0,346.0,348.0,348.0,2835800,35.11470587620859,HOLD,353.2,364.751623262555,341.648376737445,BUY,-85.23849844764362,BUY,28.571428571428573,HOLD
2019-03-11,348.0,350.0,342.0,344.0,344.0,1063300,21.296731800789857,HOLD,352.8,365.02456543194893,340.5754345680511,BUY,-115.71125265392861,BUY,16.666666666666668,BUY
2019-03-12,350.0,352.0,346.0,346.0,346.0,1088000,29.25438408600303,HOLD,353.0,364.62755348299896,341.37244651700104,BUY,-80.5555555555553,BUY,27.272727272727273,HOLD
2019-03-13,344.0,348.0,342.0,348.0,348.0,408800,29.68182241247223,HOLD,352.6,364.33712060089704,340.862879399103,BUY,-103.90295358649784,BUY,36.36363636363637,HOLD
2019-03-14,342.0,348.0,342.0,346.0,346.0,525500,28.575496291035847,HOLD,352.1,364.0649488089169,340.13505119108316,BUY,-104.71747019181034,BUY,27.272727272727273,HOLD
2019-03-15,350.0,360.0,348.0,350.0,350.0,1350400,43.71987994350834,HOLD,352.1,364.0649488089169,340.13505119108316,BUY,6.36942675159288,SELL,45.45454545454545,HOLD
2019-03-18,350.0,356.0,348.0,350.0,350.0,1114700,43.91629677837827,HOLD,351.4,362.06583330077876,340.7341666992212,BUY,-9.906759906759843,BUY,45.45454545454545,HOLD
2019-03-19,352.0,360.0,350.0,356.0,356.0,1443700,45.287373563639946,HOLD,351.0,360.2520268049764,341.7479731950236,BUY,75.0988142292482,SELL,72.72727272727273,HOLD
2019-03-20,356.0,360.0,352.0,354.0,354.0,524100,50.007688312355064,HOLD,350.7,359.11665016500046,342.2833498349995,SELL,88.4057971014493,SELL,70.0,HOLD
2019-03-21,348.0,356.0,348.0,350.0,350.0,527500,53.2965270173916,HOLD,350.4,358.4597766718441,342.34022332815584,BUY,9.756097560975073,SELL,50.0,HOLD
2019-03-22,346.0,352.0,344.0,348.0,348.0,1197400,44.63079331732426,HOLD,349.9,357.218469785413,342.58153021458696,BUY,-64.28885953324526,BUY,33.333333333333336,HOLD
2019-03-25,346.0,350.0,342.0,346.0,346.0,1769000,33.148151558801345,HOLD,349.8,357.272616676908,342.327383323092,BUY,-103.3333333333332,BUY,22.22222222222222,HOLD
2019-03-26,342.0,350.0,342.0,346.0,346.0,539700,37.33548525684015,HOLD,349.5,357.07627876995053,341.92372123004947,BUY,-91.44196951934295,BUY,22.22222222222222,HOLD
2019-03-27,346.0,346.0,342.0,342.0,342.0,1197300,33.56898987231679,HOLD,348.7,355.88609768928893,341.51390231071105,BUY,-137.16475095785512,BUY,0.0,BUY
2019-03-28,342.0,346.0,342.0,344.0,344.0,587900,36.71016777703749,HOLD,348.3,355.5965745387822,341.00342546121783,BUY,-111.11111111111154,BUY,11.11111111111111,BUY
2019-03-29,346.0,354.0,344.0,346.0,346.0,998200,45.04076350577017,HOLD,348.3,355.5965745387822,341.00342546121783,BUY,-16.43192488262892,BUY,22.22222222222222,HOLD
2019-04-01,340.0,340.0,312.0,322.0,322.0,9019700,22.606956742025105,HOLD,346.6,359.56765206195814,333.6323479380419,BUY,-393.31026528258263,,20.833333333333332,HOLD
2019-04-02,324.0,328.0,318.0,322.0,322.0,4012200,19.331955850015646,BUY,345.2,361.9044904142571,328.49550958574287,BUY,-307.7939233817704,,20.833333333333332,HOLD
2019-04-03,322.0,322.0,322.0,322.0,322.0,0,19.782962452969215,BUY,343.9,363.351478092937,324.44852190706297,BUY,-227.37195633921183,,20.833333333333332,HOLD
2019-04-04,316.0,320.0,308.0,310.0,310.0,3845300,12.494331764319298,BUY,342.0,366.2981480775801,317.7018519224199,BUY,-225.21175884404704,,3.8461538461538463,BUY
2019-04-05,310.0,314.0,306.0,312.0,312.0,851500,12.683886177467059,BUY,340.2,367.5905093052322,312.80949069476776,BUY,-180.15873015873026,BUY,11.11111111111111,BUY
2019-04-08,314.0,332.0,314.0,318.0,318.0,507200,8.876778507830295,BUY,338.9,367.86825849097613,309.9317415090238,BUY,-98.60664523043974,BUY,22.22222222222222,HOLD
2019-04-09,324.0,324.0,316.0,318.0,318.0,360800,8.751177808509198,BUY,337.5,367.6429925521673,307.3570074478327,BUY,-93.82471761893007,BUY,24.0,HOLD
2019-04-10,318.0,320.0,312.0,314.0,314.0,740800,8.699606494563128,BUY,335.8,367.1917186531737,304.4082813468263,BUY,-98.2279254506572,BUY,16.666666666666668,BUY
2019-04-11,318.0,320.0,312.0,312.0,312.0,452200,9.00114695471737,BUY,334.1,366.75516804427775,301.4448319557223,BUY,-89.16829250668376,BUY,12.5,BUY
2019-04-12,314.0,316.0,312.0,316.0,316.0,610400,9.75537962603127,BUY,332.4,365.10718575481565,299.6928142451843,BUY,-80.11444921316179,BUY,20.833333333333332,HOLD
