Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,915.0,915.0,915.0,915.0,725.640625,0,,,,,,,,,,
2019-01-02,925.0,975.0,915.0,970.0,769.2583618164062,23196500,,,,,,,,,,
2019-01-03,970.0,1075.0,970.0,1055.0,836.6676025390625,42650800,,,,,,,,,,
2019-01-04,1060.0,1075.0,1025.0,1055.0,836.6676025390625,10875900,,,,,,,,,,
2019-01-07,1055.0,1145.0,1055.0,1115.0,884.2506103515625,25128600,,,,,,,,,,
2019-01-08,1125.0,1130.0,1090.0,1100.0,872.3547973632812,6791100,,,,,,,,,,
2019-01-09,1100.0,1115.0,1095.0,1095.0,868.3895874023438,5389300,,,,,,,,,,
2019-01-10,1095.0,1115.0,1045.0,1105.0,876.3201293945312,11913400,,,,,,,,,,
2019-01-11,1105.0,1150.0,1105.0,1125.0,892.1810913085938,12561300,,,,,,,,,,
2019-01-14,1125.0,1135.0,1090.0,1100.0,872.3547973632812,6973600,,,,,,,,,,
2019-01-15,1100.0,1135.0,1095.0,1130.0,896.1463623046875,5833400,,,,,,,,,,
2019-01-16,1130.0,1140.0,1110.0,1120.0,888.2158813476562,5741300,,,,,,,,,,
2019-01-17,1125.0,1140.0,1095.0,1095.0,868.3895874023438,6246500,,,,,,,,,,
2019-01-18,1110.0,1115.0,1085.0,1095.0,868.3895874023438,2393700,79.46244752812389,HOLD,,,,,,,76.59574468085107,HOLD
2019-01-21,1100.0,1140.0,1090.0,1140.0,904.0768432617188,9390900,80.62234703723146,SELL,,,,,,,95.74468085106383,SELL
2019-01-22,1150.0,1210.0,1145.0,1195.0,947.694580078125,34579900,82.39483017906628,SELL,,,,,,,93.75,SELL
2019-01-23,1210.0,1210.0,1170.0,1175.0,931.8335571289062,9818300,79.09675934838565,HOLD,,,,,,,81.08108108108108,SELL
2019-01-24,1180.0,1180.0,1150.0,1155.0,915.9725952148438,11369000,71.757995403587,HOLD,,,,,,,66.66666666666667,HOLD
2019-01-25,1165.0,1175.0,1150.0,1170.0,927.8683471679688,9617700,68.80424055424339,HOLD,,,,,,,75.75757575757575,HOLD
2019-01-28,1170.0,1200.0,1120.0,1130.0,896.1463623046875,9061300,62.90449023199005,HOLD,1102.0,1230.3900307656322,973.6099692343679,SELL,71.2742980561555,SELL,51.515151515151516,HOLD
2019-01-29,1130.0,1140.0,1070.0,1080.0,856.493896484375,20527900,57.04167738152329,HOLD,1110.25,1206.762952498615,1013.7370475013848,BUY,-24.428684003152238,BUY,21.21212121212121,HOLD
2019-01-30,1080.0,1090.0,1055.0,1075.0,852.5286254882812,12803300,56.79371378819135,HOLD,1115.5,1189.7899724054325,1041.2100275945675,BUY,-94.49259155717135,BUY,12.903225806451612,BUY
2019-01-31,1075.0,1110.0,1075.0,1105.0,876.3201293945312,10945400,56.26756819872371,HOLD,1118.0,1187.1664658631619,1048.8335341368381,BUY,-54.611025244719,BUY,32.25806451612903,HOLD
