Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-02,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-03,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-04,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-07,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-08,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-09,3350.0,3350.0,3350.0,3350.0,2663.932861328125,0,,,,,,,,,,
2019-01-10,3010.0,3010.0,2900.0,3000.0,2385.6123046875,1700,,,,,,,,,,
2019-01-11,3190.0,3200.0,3010.0,3010.0,2393.56396484375,1300,,,,,,,,,,
2019-01-14,3100.0,3100.0,3030.0,3050.0,2425.3720703125,1700,,,,,,,,,,
2019-01-15,3050.0,3100.0,3050.0,3090.0,2457.180419921875,900,,,,,,,,,,
2019-01-16,3080.0,3090.0,2920.0,3090.0,2457.180419921875,1500,,,,,,,,,,
2019-01-17,3010.0,3100.0,3000.0,3000.0,2385.6123046875,6200,,,,,,,,,,
2019-01-18,3100.0,3100.0,3010.0,3090.0,2457.180419921875,300,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-21,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-22,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-23,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-24,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-25,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,,,,,,,42.22222222222222,HOLD
2019-01-28,3090.0,3090.0,3090.0,3090.0,2457.180419921875,0,34.18365078188691,HOLD,3166.0,3442.362081335338,2889.637918664662,BUY,-38.851641739728215,BUY,42.22222222222222,HOLD
2019-01-29,3000.0,3500.0,3000.0,3500.0,2783.214111328125,200,36.078600734182686,HOLD,3173.5,3476.3052179206957,2870.6947820793043,BUY,87.80826073765874,SELL,100.0,SELL
2019-01-30,3500.0,3500.0,3500.0,3500.0,2783.214111328125,0,46.13940130343533,HOLD,3181.0,3507.429165363636,2854.570834636364,SELL,158.53069115514728,SELL,100.0,SELL
2019-01-31,3500.0,3500.0,3500.0,3500.0,2783.214111328125,0,30.88916186336577,HOLD,3188.5,3536.3088555514364,2840.6911444485636,SELL,144.67893014332458,SELL,100.0,SELL
2019-02-01,3500.0,3500.0,3500.0,3500.0,2783.214111328125,0,48.92613933996857,HOLD,3196.0,3563.3363581242675,2828.6636418757325,SELL,132.5428752911284,SELL,100.0,SELL
2019-02-04,3500.0,3500.0,3500.0,3500.0,2783.214111328125,0,25.855513307984793,HOLD,3203.5,3588.793394700714,2818.206605299286,SELL,121.82235071279034,SELL,100.0,SELL
2019-02-05,3500.0,3500.0,3500.0,3500.0,2783.214111328125,0,100.0,SELL,3211.0,3612.8905323592485,2809.1094676407515,SELL,112.28334589299172,SELL,100.0,SELL
2019-02-06,3400.0,4300.0,3400.0,3600.0,2862.734375,700,100.0,SELL,3223.5,3656.2713021908917,2790.7286978091083,SELL,177.70879285461442,SELL,46.15384615384615,HOLD
2019-02-07,4300.0,4300.0,4300.0,4300.0,3419.377685546875,100,100.0,SELL,3288.5,3914.735578676268,2662.264421323732,SELL,260.61543751074447,,100.0,SELL
2019-02-08,4300.0,4300.0,3600.0,3610.0,2870.6865234375,2000,32.72939801285797,HOLD,3318.5,3945.9798801555316,2691.0201198444684,SELL,121.70102579424359,SELL,46.92307692307692,HOLD
2019-02-11,3610.0,3610.0,3610.0,3610.0,2870.6865234375,100,31.72534912047135,HOLD,3346.5,3973.5334919284614,2719.4665080715386,SELL,60.31933767001775,SELL,46.92307692307692,HOLD
2019-02-12,3610.0,3610.0,3610.0,3610.0,2870.6865234375,0,31.72534912047135,HOLD,3372.5,3997.9558337724575,2747.0441662275425,SELL,54.24332344213651,SELL,46.92307692307692,HOLD
2019-02-13,3610.0,3610.0,3610.0,3610.0,2870.6865234375,0,31.72534912047135,HOLD,3398.5,4018.02481790482,2778.97518209518,SELL,48.94390652449235,SELL,46.92307692307692,HOLD
2019-02-14,3610.0,3610.0,3610.0,3610.0,2870.6865234375,0,31.72534912047135,HOLD,3429.0,4026.7256895934793,2831.2743104065207,SELL,44.257340241796236,SELL,46.92307692307692,HOLD
2019-02-15,3610.0,3610.0,3610.0,3610.0,2870.6865234375,0,31.72534912047135,HOLD,3455.0,4036.4980653450193,2873.5019346549807,SELL,40.057623495515664,SELL,46.92307692307692,HOLD
2019-02-18,3610.0,3610.0,3610.0,3610.0,2870.6865234375,0,27.62513887637749,HOLD,3481.0,4040.99642856004,2921.00357143996,SELL,36.138411138411215,SELL,23.333333333333332,HOLD
