Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,8225.0,8225.0,8225.0,8225.0,7313.416015625,0,,,,,,,,,,
2019-01-02,8200.0,8275.0,8125.0,8200.0,7291.18701171875,14014100,,,,,,,,,,
2019-01-03,8100.0,8400.0,8100.0,8375.0,7446.7919921875,25148400,,,,,,,,,,
2019-01-04,8400.0,8450.0,8200.0,8350.0,7424.5625,32475900,,,,,,,,,,
2019-01-07,8450.0,8475.0,8150.0,8150.0,7246.728515625,32649700,,,,,,,,,,
2019-01-08,8150.0,8225.0,8125.0,8175.0,7268.95849609375,29130800,,,,,,,,,,
2019-01-09,8225.0,8275.0,8150.0,8200.0,7291.18701171875,42977800,,,,,,,,,,
2019-01-10,8175.0,8200.0,7950.0,8200.0,7291.18701171875,76803900,,,,,,,,,,
2019-01-11,8300.0,8300.0,8225.0,8300.0,7380.10400390625,32212200,,,,,,,,,,
2019-01-14,8225.0,8225.0,8050.0,8150.0,7246.728515625,40449800,,,,,,,,,,
2019-01-15,8150.0,8150.0,8050.0,8150.0,7246.728515625,56524700,,,,,,,,,,
2019-01-16,8175.0,8250.0,8125.0,8250.0,7335.6455078125,33593600,,,,,,,,,,
2019-01-17,8250.0,8325.0,8200.0,8275.0,7357.87548828125,38888100,,,,,,,,,,
2019-01-18,8300.0,8475.0,8275.0,8475.0,7535.70849609375,45180500,50.5036397352712,HOLD,,,,,,,100.0,SELL
2019-01-21,8475.0,8550.0,8300.0,8325.0,7402.333984375,39949600,46.69467747032073,HOLD,,,,,,,62.5,HOLD
2019-01-22,8375.0,8375.0,8150.0,8200.0,7291.18701171875,33129500,45.09063870287517,HOLD,,,,,,,41.666666666666664,HOLD
2019-01-23,8200.0,8275.0,8175.0,8175.0,7268.95849609375,26554900,40.477585291564765,HOLD,,,,,,,37.5,HOLD
2019-01-24,8225.0,8450.0,8225.0,8425.0,7491.25048828125,56764700,43.00209196150452,HOLD,,,,,,,79.16666666666667,HOLD
2019-01-25,8475.0,8475.0,8275.0,8425.0,7491.25048828125,27967500,48.224149019665944,HOLD,,,,,,,79.16666666666667,HOLD
2019-01-28,8450.0,8450.0,8275.0,8375.0,7446.7919921875,25672700,48.46077207538817,HOLD,8270.0,8472.854627751009,8067.145372248991,SELL,94.50266593123838,SELL,70.83333333333333,HOLD
2019-01-29,8375.0,8400.0,8275.0,8375.0,7446.7919921875,34675500,41.600196068134274,HOLD,8277.5,8484.200266085945,8070.799733914056,BUY,71.63120567376014,SELL,70.83333333333333,HOLD
2019-01-30,8275.0,8375.0,8225.0,8350.0,7424.5625,40835000,44.276157322323755,HOLD,8285.0,8490.791156272568,8079.208843727432,BUY,38.70967741935339,SELL,60.0,HOLD
2019-01-31,8375.0,8450.0,8325.0,8450.0,7513.47900390625,49304900,46.08507855644501,HOLD,8288.75,8503.502764825043,8073.997235174957,SELL,104.35360584912,SELL,80.0,SELL
2019-02-01,8475.0,8500.0,8350.0,8450.0,7513.47900390625,23915300,51.96302207852903,HOLD,8293.75,8518.402509445144,8069.097490554856,SELL,112.87807920174684,SELL,80.0,SELL
2019-02-04,8450.0,8475.0,8175.0,8200.0,7291.18701171875,27634200,54.80581607385753,HOLD,8296.25,8515.495866551688,8077.004133448312,BUY,-0.31580609505717566,BUY,17.647058823529413,BUY
2019-02-05,8200.0,8200.0,8200.0,8200.0,7291.18701171875,0,51.63183597941031,HOLD,8297.5,8514.237168016934,8080.7628319830665,BUY,-65.25911708253359,BUY,12.5,BUY
2019-02-06,8275.0,8350.0,8225.0,8225.0,7313.416015625,28617900,50.56284782873564,HOLD,8298.75,8513.502764825043,8083.997235174957,BUY,-16.82335477486537,BUY,18.75,BUY
2019-02-07,8225.0,8275.0,8150.0,8200.0,7291.18701171875,27500100,42.374090001939976,HOLD,8298.75,8513.502764825043,8083.997235174957,BUY,-70.06590357266697,BUY,12.5,BUY
2019-02-08,8150.0,8225.0,8100.0,8150.0,7246.728515625,36834100,42.777103022483274,HOLD,8291.25,8515.568412084252,8066.9315879157475,BUY,-100.26041666666643,BUY,12.5,BUY
2019-02-11,8125.0,8150.0,8000.0,8000.0,7113.353515625,34439900,42.72798385849875,HOLD,8283.75,8534.884923895503,8032.615076104496,BUY,-172.7131782945728,BUY,0.0,BUY
2019-02-12,8000.0,8000.0,7650.0,7650.0,6802.14404296875,84655500,38.14338248334273,HOLD,8258.75,8629.315446311444,7888.184553688556,BUY,-308.78552971576227,,0.0,BUY
2019-02-13,7700.0,7775.0,7550.0,7675.0,6824.37353515625,60065900,26.64298650940779,HOLD,8230.0,8679.610942927326,7780.3890570726735,BUY,-271.0187932739853,,13.157894736842104,BUY
2019-02-14,7775.0,7775.0,7550.0,7600.0,6757.685546875,37462300,20.632564517763356,HOLD,8196.25,8722.1480414491,7670.3519585509,BUY,-214.5684877276317,,5.2631578947368425,BUY
2019-02-15,7650.0,7650.0,7525.0,7600.0,6757.685546875,51353000,19.794234514466126,BUY,8152.5,8722.12707098592,7582.87292901408,BUY,-180.6375442739072,BUY,7.6923076923076925,BUY
2019-02-18,7725.0,7925.0,7700.0,7875.0,7002.20654296875,39041200,26.791131452435266,HOLD,8130.0,8706.10762883336,7553.892371166638,BUY,-89.13308913308926,BUY,35.8974358974359,HOLD
2019-02-19,7800.0,7875.0,7725.0,7775.0,6913.2900390625,24292900,27.7559265714482,HOLD,8108.75,8703.996797555432,7513.503202444568,BUY,-87.50563824988699,BUY,25.641025641025642,HOLD
2019-02-20,7850.0,7875.0,7625.0,7775.0,6913.2900390625,46538800,18.056176854326353,BUY,8088.75,8700.402474858067,7477.097525141933,BUY,-84.385521885522,BUY,25.641025641025642,HOLD
2019-02-21,7700.0,7725.0,7650.0,7700.0,6846.6025390625,41248700,12.80290128996009,BUY,8052.5,8666.075586215746,7438.924413784253,BUY,-89.40985436646872,BUY,18.42105263157895,BUY
2019-02-22,7650.0,7700.0,7575.0,7625.0,6779.9150390625,32076500,12.754888672550521,BUY,8012.5,8628.028228434729,7396.9717715652705,BUY,-91.85185185185189,BUY,12.121212121212121,BUY
2019-02-25,7625.0,7800.0,7575.0,7650.0,6802.14404296875,34983600,17.93635612554705,BUY,7976.25,8587.493609373543,7365.006390626458,BUY,-73.77777777777777,BUY,15.151515151515152,BUY
2019-02-26,7625.0,7675.0,7600.0,7600.0,6757.685546875,29923400,12.727193667412749,BUY,7937.5,8540.92770900912,7334.07229099088,BUY,-78.07807807807808,BUY,10.0,BUY
2019-02-27,7650.0,7650.0,7525.0,7600.0,6757.685546875,38903200,12.533848094521218,BUY,7900.0,8489.27922074344,7310.7207792565605,BUY,-79.57586987852575,BUY,10.714285714285714,BUY
2019-02-28,7550.0,7550.0,7150.0,7150.0,6357.5595703125,119005400,11.155307085691362,BUY,7835.0,8453.344564138793,7216.655435861207,BUY,-147.36391829750838,BUY,0.0,BUY
2019-03-01,7250.0,7400.0,7225.0,7225.0,6424.24755859375,56265500,11.790207161462533,BUY,7773.75,8378.827474378275,7168.672525621724,BUY,-143.5185185185183,BUY,8.823529411764707,BUY
