Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-02,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-03,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-04,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-07,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-08,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-09,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-10,4900.0,4900.0,4900.0,4900.0,4398.6435546875,100,,,,,,,,,,
2019-01-11,4900.0,4900.0,4900.0,4900.0,4398.6435546875,0,,,,,,,,,,
2019-01-14,4850.0,4850.0,4850.0,4850.0,4353.75927734375,2000,,,,,,,,,,
2019-01-15,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,,,,,,,,,,
2019-01-16,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,,,,,,,,,,
2019-01-17,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,,,,,,,,,,
2019-01-18,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-21,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-22,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-23,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-24,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-25,4850.0,4850.0,4850.0,4850.0,4353.75927734375,0,0.0,BUY,,,,,,,0.0,BUY
2019-01-28,4830.0,4830.0,4830.0,4830.0,4335.8056640625,400,0.0,BUY,4871.5,4923.758970521816,4819.241029478184,BUY,-107.86224821312541,BUY,0.0,BUY
