Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,374.0,374.0,374.0,374.0,354.8070983886719,0,,,,,,,,,,
2019-01-02,374.0,380.0,365.0,373.0,353.8583984375,17797000,,,,,,,,,,
2019-01-03,379.0,381.0,376.0,378.0,358.601806640625,22561500,,,,,,,,,,
2019-01-04,382.0,382.0,368.0,368.0,349.114990234375,31000500,,,,,,,,,,
2019-01-07,375.0,377.0,372.0,376.0,356.7044372558594,25866500,,,,,,,,,,
2019-01-08,377.0,378.0,367.0,367.0,348.16632080078125,43825000,,,,,,,,,,
2019-01-09,371.0,374.0,367.0,369.0,350.0636901855469,55470500,,,,,,,,,,
2019-01-10,372.0,390.0,370.0,390.0,369.9859924316406,164311500,,,,,,,,,,
2019-01-11,386.0,392.0,385.0,390.0,369.9859924316406,70762500,,,,,,,,,,
2019-01-14,388.0,390.0,379.0,381.0,361.4478454589844,47321500,,,,,,,,,,
2019-01-15,384.0,385.0,379.0,385.0,365.2425842285156,43017000,,,,,,,,,,
2019-01-16,386.0,406.0,384.0,402.0,381.37017822265625,126134000,,,,,,,,,,
2019-01-17,406.0,406.0,389.0,395.0,374.7294006347656,90902500,,,,,,,,,,
2019-01-18,395.0,397.0,387.0,389.0,369.03729248046875,41997000,52.794430419942,HOLD,,,,,,,58.53658536585366,HOLD
2019-01-21,390.0,394.0,385.0,388.0,368.0886535644531,27122500,51.00605298197507,HOLD,,,,,,,56.09756097560975,HOLD
2019-01-22,390.0,404.0,388.0,400.0,379.4728088378906,88762000,57.081363841292195,HOLD,,,,,,,84.61538461538461,SELL
2019-01-23,402.0,402.0,394.0,394.0,373.7807312011719,37661000,53.56314395748131,HOLD,,,,,,,69.23076923076923,HOLD
2019-01-24,398.0,400.0,394.0,396.0,375.6781005859375,42161000,55.41060364170563,HOLD,,,,,,,74.35897435897436,HOLD
2019-01-25,398.0,398.0,390.0,392.0,371.88336181640625,40204500,51.57330480981982,HOLD,,,,,,,64.1025641025641,HOLD
2019-01-28,395.0,395.0,387.0,393.0,372.83203125,34870500,51.96746015502922,HOLD,385.0,406.3728800118281,363.6271199881719,SELL,49.96837444655266,SELL,66.66666666666667,HOLD
2019-01-29,392.0,392.0,380.0,381.0,361.4478454589844,37780500,52.90588441130973,HOLD,385.35,406.2140839722237,364.48591602777634,BUY,-10.215053763441192,BUY,30.555555555555557,HOLD
2019-01-30,378.0,378.0,370.0,375.0,355.7557678222656,76908500,37.85475484167998,HOLD,385.45,406.0943696924852,364.8056303075148,BUY,-92.46435845213817,BUY,13.88888888888889,BUY
2019-01-31,377.0,383.0,376.0,377.0,357.65313720703125,82604000,38.6269200626106,HOLD,385.4,406.12100383668707,364.6789961633129,BUY,-57.41496598639431,BUY,19.444444444444443,BUY
2019-02-01,376.0,378.0,372.0,373.0,353.8583984375,29456000,39.558623753375414,HOLD,385.65,405.63274255451444,365.6672574454855,BUY,-94.43298969072151,BUY,8.333333333333334,BUY
2019-02-04,376.0,376.0,366.0,366.0,347.2176208496094,44473000,39.56535173339103,HOLD,385.15,406.5254532115696,363.77454678843037,BUY,-128.81806108897752,BUY,0.0,BUY
2019-02-05,366.0,366.0,366.0,366.0,347.2176208496094,0,27.190133309189193,HOLD,385.1,406.64901389855237,363.5509861014477,BUY,-149.35400516795892,BUY,0.0,BUY
2019-02-06,368.0,370.0,362.0,363.0,344.37158203125,76197000,28.13816616751373,HOLD,384.8,407.37963684384675,362.22036315615327,BUY,-150.78468298807306,BUY,2.380952380952381,BUY
2019-02-07,366.0,367.0,358.0,364.0,345.32025146484375,74497500,26.928746557167273,HOLD,383.5,407.67022962240947,359.32977037759053,BUY,-141.4141414141414,BUY,13.043478260869565,BUY
2019-02-08,364.0,371.0,360.0,364.0,345.32025146484375,44501500,32.747252937635196,HOLD,382.2,407.5976376854226,356.80236231457735,BUY,-111.18051217988767,BUY,13.043478260869565,BUY
2019-02-11,366.0,368.0,361.0,362.0,343.4228820800781,30783000,20.77543462067021,HOLD,381.25,408.1340101175401,354.3659898824599,BUY,-103.40407349380416,BUY,9.090909090909092,BUY
2019-02-12,363.0,368.0,346.0,349.0,331.09002685546875,99102500,19.09146010683807,BUY,379.45,409.6988016291554,349.20119837084457,BUY,-133.4186939820743,BUY,5.555555555555555,BUY
2019-02-13,353.0,354.0,343.0,351.0,332.98736572265625,26125500,18.416238869351886,BUY,376.9,407.7084404019417,346.09155959805827,BUY,-140.95940959409606,BUY,14.545454545454545,BUY
2019-02-14,352.0,352.0,345.0,346.0,328.2439880371094,38395500,18.593852823468055,BUY,374.45,406.86280611116524,342.03719388883474,BUY,-133.781405024804,BUY,5.769230769230769,BUY
2019-02-15,350.0,352.0,341.0,351.0,332.98736572265625,41969000,24.218564622564642,HOLD,372.55,405.7733351727365,339.3266648272635,BUY,-118.75243664717345,BUY,19.607843137254903,BUY
2019-02-18,352.0,356.0,348.0,352.0,333.9360656738281,31997000,28.97702491834046,HOLD,370.75,404.3290113017043,337.1709886982957,BUY,-90.72611859420978,BUY,26.19047619047619,HOLD
2019-02-19,354.0,359.0,353.0,356.0,337.7308044433594,38518500,36.56803953707258,HOLD,368.55,399.8643736964351,337.2356263035649,BUY,-66.86527639854366,BUY,35.714285714285715,HOLD
2019-02-20,359.0,370.0,359.0,370.0,351.0123291015625,53671000,33.31551693936062,HOLD,367.35,396.43109351451534,338.2689064854847,BUY,-9.05188503172831,BUY,78.37837837837837,HOLD
