Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-06-25,2690.0,2730.0,2640.0,2660.0,2619.80908203125,9171100,69.67422022087047,HOLD,2552.5,2753.086639634847,2351.913360365153,SELL,94.81093876533994,SELL,70.37037037037037,HOLD
2019-06-26,2640.0,2640.0,2580.0,2600.0,2560.7158203125,22330400,64.08727148591719,HOLD,2562.5,2751.272349670178,2373.727650329822,SELL,37.5342282775664,SELL,48.148148148148145,HOLD
2019-06-27,2600.0,2630.0,2440.0,2450.0,2412.982177734375,101566600,47.44653423223232,HOLD,2564.0,2748.6510222013403,2379.3489777986597,BUY,-48.6257928118397,BUY,3.3333333333333335,BUY
2019-06-28,2490.0,2530.0,2450.0,2460.0,2422.8310546875,51480200,41.980272295631416,HOLD,2566.0,2745.153565412469,2386.846434587531,BUY,-76.63003663003688,BUY,6.666666666666667,BUY
2019-07-01,2490.0,2530.0,2490.0,2520.0,2481.92431640625,30135500,41.29102184679218,HOLD,2568.5,2743.5742699542106,2393.4257300457894,BUY,-51.48063781321144,BUY,26.666666666666668,HOLD
2019-07-02,2530.0,2550.0,2500.0,2510.0,2472.07568359375,13900400,40.84368217178377,HOLD,2570.5,2741.9030338121233,2399.0969661878767,BUY,-49.2085879956117,BUY,23.333333333333332,HOLD
2019-07-03,2510.0,2520.0,2440.0,2450.0,2412.982177734375,30168000,36.178360287677286,HOLD,2569.5,2743.451142565951,2395.548857434049,BUY,-96.22316251371232,BUY,3.3333333333333335,BUY
2019-07-04,2450.0,2470.0,2430.0,2450.0,2412.982177734375,15119800,26.7735129991067,HOLD,2568.5,2744.939791430391,2392.060208569609,BUY,-112.65861962240767,BUY,6.451612903225806,BUY
2019-07-05,2450.0,2470.0,2420.0,2430.0,2393.284423828125,12680500,27.405984641981547,HOLD,2566.5,2748.1892952267685,2384.8107047732315,BUY,-118.2991647684128,BUY,3.125,BUY
2019-07-08,2450.0,2460.0,2410.0,2420.0,2383.435546875,8620700,28.29715363933289,HOLD,2564.0,2752.1913919391636,2375.8086080608364,BUY,-122.24685883222442,BUY,3.0303030303030303,BUY
2019-07-09,2420.0,2440.0,2400.0,2420.0,2383.435546875,22169000,20.67413546349451,HOLD,2556.0,2754.131269616888,2357.868730383112,BUY,-114.63414634146342,BUY,5.882352941176471,BUY
2019-07-10,2430.0,2470.0,2420.0,2450.0,2412.982177734375,35675700,23.560086900159874,HOLD,2550.5,2753.918288263371,2347.081711736629,BUY,-82.63624841571632,BUY,14.705882352941176,BUY
2019-07-11,2470.0,2500.0,2430.0,2460.0,2422.8310546875,30485200,31.04373516748028,HOLD,2544.5,2751.1373635139585,2337.8626364860415,BUY,-63.49206349206338,BUY,18.181818181818183,BUY
2019-07-12,2470.0,2470.0,2430.0,2430.0,2393.284423828125,9370200,27.924945605999255,HOLD,2533.5,2739.924320272588,2327.075679727412,BUY,-71.76267848350557,BUY,9.090909090909092,BUY
2019-07-15,2450.0,2490.0,2440.0,2470.0,2432.68017578125,38071500,35.04081766120349,HOLD,2524.5,2725.445266179624,2323.554733820376,BUY,-50.300012766500565,BUY,29.166666666666668,HOLD
2019-07-16,2480.0,2490.0,2430.0,2440.0,2403.13330078125,17340900,35.572780681530716,HOLD,2517.5,2719.972220316763,2315.027779683237,BUY,-56.38214565387589,BUY,17.391304347826086,BUY
2019-07-17,2440.0,2460.0,2430.0,2450.0,2412.982177734375,21820300,44.18947369733063,HOLD,2507.0,2700.401137535434,2313.598862464566,BUY,-58.24561403508769,BUY,33.333333333333336,HOLD
2019-07-18,2460.0,2460.0,2420.0,2420.0,2383.435546875,16075000,49.462637024858545,HOLD,2492.5,2665.228110045817,2319.771889954183,BUY,-67.05729166666653,BUY,13.333333333333334,BUY
2019-07-19,2420.0,2440.0,2420.0,2430.0,2393.284423828125,16492000,41.23825549895911,HOLD,2480.5,2634.5746572282405,2326.4253427717595,BUY,-68.4301322599195,BUY,20.0,HOLD
2019-07-22,2430.0,2460.0,2420.0,2440.0,2403.13330078125,13649400,41.09446123147675,HOLD,2468.0,2589.0950040257644,2346.9049959742356,BUY,-55.51369002763097,BUY,33.333333333333336,HOLD
2019-07-23,2450.0,2470.0,2440.0,2470.0,2432.68017578125,16006700,49.13193030851547,HOLD,2458.5,2541.75262758616,2375.24737241384,BUY,-13.274336283185853,BUY,70.0,HOLD
2019-07-24,2470.0,2480.0,2420.0,2420.0,2383.435546875,17510100,48.718565224610764,HOLD,2449.5,2503.3423625038863,2395.6576374961137,BUY,-53.8617886178872,BUY,20.0,HOLD
2019-07-25,2440.0,2450.0,2410.0,2420.0,2383.435546875,8261600,49.517314426358524,HOLD,2448.0,2503.353410012391,2392.646589987609,BUY,-91.06239460370949,BUY,20.0,HOLD
