Date,Open,High,Low,Close,Adj Close,Volume,MFII_14,MFI_Recommend_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,BB_Recommend_20,CCI_20,CCI_Recommend_20,SO_14,SO_Recommend_14
2019-01-01,420.0,420.0,420.0,420.0,337.8697509765625,0,,,,,,,,,,
2019-01-02,420.0,422.0,408.0,418.0,336.26080322265625,1113000,,,,,,,,,,
2019-01-03,418.0,420.0,416.0,420.0,337.8697509765625,75700,,,,,,,,,,
2019-01-04,420.0,420.0,418.0,420.0,337.8697509765625,49700,,,,,,,,,,
2019-01-07,420.0,430.0,412.0,416.0,334.65191650390625,467600,,,,,,,,,,
2019-01-08,420.0,420.0,414.0,420.0,337.8697509765625,1110600,,,,,,,,,,
2019-01-09,420.0,420.0,416.0,416.0,334.65191650390625,207700,,,,,,,,,,
2019-01-10,416.0,418.0,412.0,414.0,333.0429992675781,334000,,,,,,,,,,
2019-01-11,414.0,414.0,412.0,414.0,333.0429992675781,6152200,,,,,,,,,,
2019-01-14,410.0,414.0,408.0,414.0,333.0429992675781,203400,,,,,,,,,,
2019-01-15,414.0,420.0,412.0,414.0,333.0429992675781,4170000,,,,,,,,,,
2019-01-16,414.0,420.0,412.0,416.0,334.65191650390625,3162300,,,,,,,,,,
2019-01-17,416.0,416.0,414.0,414.0,333.0429992675781,58300,,,,,,,,,,
2019-01-18,414.0,416.0,414.0,414.0,333.0429992675781,149300,44.905967251206654,HOLD,,,,,,,27.272727272727273,HOLD
2019-01-21,414.0,416.0,412.0,416.0,334.65191650390625,136300,44.905967251206654,HOLD,,,,,,,36.36363636363637,HOLD
2019-01-22,416.0,416.0,414.0,416.0,334.65191650390625,61500,48.33926104319418,HOLD,,,,,,,36.36363636363637,HOLD
2019-01-23,412.0,428.0,412.0,420.0,337.8697509765625,1130400,51.652316230558235,HOLD,,,,,,,54.54545454545455,HOLD
2019-01-24,420.0,430.0,418.0,430.0,345.91424560546875,214300,52.14034696389683,HOLD,,,,,,,100.0,SELL
2019-01-25,430.0,496.0,430.0,462.0,371.65667724609375,1263900,55.84026522692902,HOLD,,,,,,,61.36363636363637,HOLD
2019-01-28,462.0,472.0,456.0,470.0,378.09228515625,506300,60.79426008023803,HOLD,422.2,452.42316991978174,391.97683008021824,SELL,329.7357647934503,,70.45454545454545,HOLD
2019-01-29,470.0,480.0,470.0,478.0,384.5279235839844,380900,62.46010550044506,HOLD,425.1,463.84996774192206,386.350032258078,SELL,258.7939698492462,,79.54545454545455,HOLD
2019-01-30,478.0,490.0,430.0,454.0,365.2210693359375,543200,61.54659642775065,HOLD,426.9,467.4655025853249,386.33449741467507,SELL,133.95904436860044,SELL,52.27272727272727,HOLD
