,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-15,760000.0,2736,762736.0,0.0,BUY,BUY,BUY,19.794234514466126,-180.6375442739072,7.6923076923076925
1,2019-04-17,775000.0,3565,762736.0,8699.0,SELL,SELL,SELL,82.36061851232576,119.13357400722023,92.85714285714286
2,2019-08-19,642500.0,2313,644813.0,0.0,BUY,BUY,BUY,15.722366106619162,-133.7278106508876,0.0
