,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,SO,MFII_14,SO_14
0,2019-03-12,267000.0,961,267961.0,0.0,BUY,BUY,15.72704213819911,1.8691588785046729
1,2019-06-04,205000.0,943,267961.0,-63904.0,SELL,SELL,80.50315556425198,88.0952380952381
