,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-01-30,430000.0,1548,431548.0,0.0, ,BUY,BUY,71.58082305868221,-62.125748502994185,8.695652173913043
1,2019-03-22,408000.0,1876,431548.0,-25424.0, ,SELL,SELL,47.634979070058684,39.00709219858235,92.3076923076923
2,2019-04-04,404000.0,1454,405454.0,0.0, , ,BUY,54.588441274383115,0.1679684219365232,15.384615384615385
3,2019-04-24,413000.0,1899,405454.0,5647.0, ,SELL,SELL,51.46903265499441,44.37669376693783,90.47619047619048
4,2019-04-26,402000.0,1447,403447.0,0.0, ,BUY, ,31.195063581187426,-37.92415169660654,38.095238095238095
5,2019-05-31,306000.0,1407,403447.0,-98854.0, ,SELL,SELL,61.69900108990987,7.895640233436264,91.89189189189189
6,2019-06-11,293000.0,1054,294054.0,0.0, ,BUY, ,60.05160294339515,-8.506113769271542,36.0
7,2019-06-25,306000.0,1407,294054.0,10539.0, ,SELL,SELL,30.785898684284206,37.97670336684207,88.88888888888889
8,2019-06-28,296000.0,1065,297065.0,0.0, ,BUY, ,38.04363763911853,-9.613869188337132,42.42424242424242
9,2019-07-01,306000.0,1407,297065.0,7528.0, ,SELL, ,49.511673121607025,63.80952380952381,72.72727272727273
10,2019-07-09,293000.0,1054,294054.0,0.0, ,BUY,BUY,61.900683032894406,-8.384622246008552,18.51851851851852
11,2019-09-04,244000.0,1122,294054.0,-51176.0, ,SELL, ,68.67375865176601,25.706940874035876,37.5
12,2019-09-19,246000.0,885,246885.0,0.0, ,BUY,BUY,52.82305684600751,-26.350461133069945,11.428571428571429
13,2019-10-18,235000.0,1081,246885.0,-12966.0, ,SELL,SELL,60.65138294891374,58.20105820105799,100.0
14,2019-10-31,225000.0,810,225810.0,0.0, ,BUY,BUY,55.66953266729937,-10.45146920243328,17.24137931034483
15,2019-11-05,243000.0,1117,225810.0,16073.0, ,SELL,SELL,62.69575432804429,93.66391184573003,80.0
16,2019-11-21,238000.0,856,238856.0,0.0, ,BUY, ,64.0939030039819,-25.278810408921924,35.55555555555556
17,2019-11-25,250000.0,1150,238856.0,9994.0, ,SELL, ,62.70988087145303,34.516191584254734,55.26315789473684
18,2019-11-29,242000.0,871,242871.0,0.0, ,BUY,BUY,58.27141839379447,-44.2773600668336,19.35483870967742
19,2019-12-02,253000.0,1163,242871.0,8966.0, ,SELL, ,55.58865919764514,9.188660801564202,58.62068965517241
20,2019-12-04,246000.0,885,246885.0,0.0, ,BUY, ,67.11137850937823,-33.76623376623433,37.03703703703704
21,2019-12-05,256000.0,1177,246885.0,7938.0, ,SELL, ,68.24221966145114,37.24792408066406,74.07407407407408
22,2019-12-12,247000.0,889,247889.0,0.0, ,BUY, ,70.33483130325618,-27.82152230971104,27.272727272727273
23,2019-12-13,258000.0,1186,247889.0,8925.0, ,SELL, ,70.47007089025367,46.39040917383416,77.27272727272727
