,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-04-02,32200.0,115,32315.0,0.0,BUY,BUY,19.331955850015646,345.2,361.9044904142571,328.49550958574287
1,2019-06-13,24600.0,113,32315.0,-7828.0,SELL,SELL,85.27064358643761,243.0,248.13809303148085,237.86190696851915
2,2019-08-13,23800.0,85,23885.0,0.0,BUY,BUY,18.875809889225508,253.7,278.43135661463253,228.96864338536747
