,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-02-22,1040000.0,3744,1043744.0,0.0,BUY,BUY,19.180736736139536,10575.0,10822.991935352746,10327.008064647254
1,2019-05-01,972500.0,4473,1043744.0,-75717.0,SELL,SELL,81.20594511319447,9181.25,9581.52334410375,8780.97665589625
