,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-01-28,483000.0,1738,484738.0,0.0,BUY,4871.5,4923.758970521816,4819.241029478184
1,2019-03-05,600000.0,2760,484738.0,112502.0,SELL,4888.5,5398.491176394259,4378.508823605741
2,2019-03-22,597500.0,2151,599651.0,0.0,BUY,5670.25,6792.352825056599,4548.147174943401
3,2019-03-26,592500.0,2725,599651.0,-9876.0,SELL,5779.75,6756.839939565442,4802.660060434558
4,2019-03-29,592500.0,2133,594633.0,0.0,BUY,5944.0,6508.124099822016,5379.875900177984
5,2019-04-15,590000.0,2714,594633.0,-7347.0,SELL,5832.5,6130.4513383087915,5534.5486616912085
6,2019-04-25,580000.0,2088,582088.0,0.0,BUY,5800.0,6050.0,5550.0
7,2019-04-26,580000.0,2668,582088.0,-4756.0,SELL,5793.75,6037.099029174147,5550.400970825853
8,2019-04-29,555000.0,1998,556998.0,0.0,BUY,5802.5,5991.510581714358,5613.489418285642
9,2019-05-10,612500.0,2817,556998.0,52685.0,SELL,5761.25,6169.133255356235,5353.366744643765
10,2019-06-04,595000.0,2142,597142.0,0.0,BUY,5962.5,6178.4282288168915,5746.5717711831085
11,2019-06-19,602500.0,2771,597142.0,2587.0,SELL,5906.25,6287.325779865369,5525.174220134631
12,2019-06-26,597500.0,2151,599651.0,0.0,BUY,5943.75,6376.14883209833,5511.35116790167
13,2019-07-09,600000.0,2760,599651.0,-2411.0,SELL,5936.25,6502.040376376269,5370.459623623731
14,2019-07-10,580000.0,2088,582088.0,0.0,BUY,5928.75,6497.581038182692,5359.918961817308
15,2019-08-01,580000.0,2668,582088.0,-4756.0,SELL,5627.5,6325.156792413002,4929.843207586998
16,2019-08-02,550000.0,1980,551980.0,0.0,BUY,5612.5,6307.571938722892,4917.428061277108
17,2019-08-07,580000.0,2668,551980.0,25352.0,SELL,5513.75,6004.533811876471,5022.966188123529
18,2019-08-09,560000.0,2016,562016.0,0.0,BUY,5498.75,5967.384985889871,5030.115014110129
19,2019-08-12,580000.0,2668,562016.0,15316.0,SELL,5508.75,5993.846639856431,5023.653360143569
20,2019-08-26,585000.0,2106,587106.0,0.0,BUY,5736.25,6157.401694760925,5315.098305239075
21,2019-09-02,590000.0,2714,587106.0,180.0,SELL,5796.25,6061.897793139712,5530.602206860288
22,2019-09-04,620000.0,2232,622232.0,0.0,BUY,5831.25,6135.74753693585,5526.75246306415
23,2019-09-05,620000.0,2852,622232.0,-5084.0,SELL,5861.25,6186.24038447314,5536.25961552686
24,2019-09-17,585000.0,2106,587106.0,0.0,BUY,5973.75,6344.3829046374585,5603.1170953625415
25,2019-10-28,570000.0,2622,587106.0,-19728.0,SELL,5603.75,5824.133189014043,5383.366810985957
26,2019-10-29,560000.0,2016,562016.0,0.0,BUY,5597.5,5810.748681121359,5384.251318878641
27,2019-11-04,575000.0,2645,562016.0,10339.0,SELL,5637.5,5925.380183409695,5349.619816590305
28,2019-11-19,575000.0,2070,577070.0,0.0,BUY,5811.25,6209.519695056,5412.980304944
29,2019-11-29,600000.0,2760,577070.0,20170.0,SELL,5862.5,6067.13381929681,5657.86618070319
30,2019-12-05,575000.0,2070,577070.0,0.0,BUY,5870.0,6089.999999999998,5650.000000000002
31,2019-12-09,590000.0,2714,577070.0,10216.0,SELL,5865.0,6079.709105535837,5650.290894464163
32,2019-12-12,575000.0,2070,577070.0,0.0,BUY,5850.0,6059.7617696340285,5640.2382303659715
33,2019-12-13,675000.0,3105,577070.0,94825.0,SELL,5890.0,6334.522215417856,5445.477784582144
