,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-13,59000.0,212,59212.0,0.0, ,BUY,BUY,38.97626876220972,-104.30839002267597,11.11111111111111
1,2019-04-24,59500.0,273,59212.0,15.0,SELL, , ,84.93335912534543,254.2222222222203,66.66666666666667
2,2019-05-09,52500.0,189,52689.0,0.0, ,BUY,BUY,42.52115514143997,-117.93540945790046,10.0
3,2019-06-13,54500.0,250,52689.0,1561.0,SELL, , ,88.33013644239237,364.2611683848791,75.0
4,2019-06-18,50500.0,181,50681.0,0.0, ,BUY,BUY,69.36056399136383,-31.746031746031747,8.333333333333334
5,2019-09-09,37800.0,173,50681.0,-13054.0,SELL,SELL, ,81.23869864733001,86.85968819599128,60.0
6,2019-09-19,34800.0,125,34925.0,0.0, ,BUY,BUY,70.91425527032052,-74.74862454942135,17.142857142857142
7,2019-10-28,33800.0,155,34925.0,-1280.0, ,SELL,SELL,78.24402530436413,183.67346938775387,92.3076923076923
8,2019-11-01,31800.0,114,31914.0,0.0, ,BUY,BUY,73.88500155696006,-51.50631681243871,8.695652173913043
9,2019-11-06,32600.0,149,31914.0,537.0,SELL,SELL, ,80.03660180833846,54.708303074316746,26.08695652173913
10,2019-11-07,32000.0,115,32115.0,0.0, ,BUY,BUY,73.55417462703268,-29.640427599610767,13.043478260869565
11,2019-12-10,29600.0,136,32115.0,-2651.0, ,SELL,SELL,42.46666025952023,33.816425120772884,85.71428571428571
