,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-28,40689.37683105469,146,40835.37683105469,0.0, ,BUY,BUY,36.0377500492809,413.3445251464844,438.47069284715917,388.2183574458096,-51.02884949857898
1,2019-02-07,40937.481689453125,188,40835.37683105469,-85.8951416015625, ,SELL,SELL,56.315033520052374,407.1418731689453,427.89397662596076,386.3897697119299,40.14935882920817
2,2019-02-13,40193.1640625,144,40337.1640625,0.0, ,BUY,BUY,64.93197863489405,404.6608123779297,420.88474133370545,388.4368834221539,-26.26904059150791
3,2019-02-18,41185.589599609375,189,40337.1640625,659.425537109375, , ,SELL,62.025120483048404,404.41270751953124,421.16674996149027,387.6586650775722,43.5871104698531
4,2019-03-22,49869.29626464844,179,50048.29626464844,0.0, ,BUY,BUY,56.78349132329315,504.5234710693359,517.1037072361553,491.9432349025165,-50.84768362572387
5,2019-04-10,50365.509033203125,231,50048.29626464844,86.2127685546875, , ,SELL,47.7294967344312,500.0575576782227,507.15790756806257,492.9572077883828,74.07396750951042
6,2019-04-22,49373.08654785156,177,49550.08654785156,0.0, ,BUY,BUY,38.53957496915482,500.0575576782227,507.6602980238381,492.45481733260726,-118.08452375987524
7,2019-04-30,50613.616943359375,232,49550.08654785156,831.5303955078125, , ,SELL,69.27144402543448,498.81702880859376,511.01970858650463,486.6143490306829,66.5995214673706
8,2019-05-02,49621.19140625,178,49799.19140625,0.0, ,BUY,BUY,65.42152404440307,499.43729400634766,511.8028360694242,487.0717519432711,-24.422448031994538
9,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375, ,SELL,SELL,42.73162758661253,473.88237915039065,495.7945009297284,451.9702573710529,26.008928012297428
10,2019-07-03,49124.97863769531,176,49300.97863769531,0.0, ,BUY,BUY,45.21834888960494,494.22706604003906,510.8779197174682,477.5762123626099,-2.143678678144957
11,2019-07-09,49621.19140625,228,49300.97863769531,92.2127685546875, , ,SELL,56.634894064291586,495.21949157714846,507.71379141547385,482.72519173882307,14.184463053830637
12,2019-07-12,49124.97863769531,176,49300.97863769531,0.0, ,BUY,BUY,51.555535792095846,493.7308547973633,502.32549620498725,485.13621338973934,-83.57629253692522
13,2019-07-23,49869.29626464844,229,49300.97863769531,339.317626953125, , ,SELL,60.203674931636996,493.60680084228517,501.9801419129508,485.23345977161955,40.32917636258601
14,2019-09-12,59049.21875,212,59261.21875,0.0, ,BUY,BUY,51.394766194000084,598.5556243896484,633.2505592202431,563.8606895590538,-19.84124067124678
15,2019-09-30,61034.063720703125,280,59261.21875,1492.844970703125, , ,SELL,38.929310934649685,591.6086608886719,629.479571346276,553.7377504310679,35.180690711681684
16,2019-10-08,58056.793212890625,209,58265.793212890625,0.0, ,BUY,BUY,56.61690089986022,586.7705932617188,616.3566368429858,557.1845496804517,-3.9448814570266246
17,2019-10-11,59545.428466796875,273,58265.793212890625,1006.63525390625, , ,SELL,65.06034819871739,584.909799194336,614.2608380851581,555.5587603035138,29.798368141703293
18,2019-10-17,56816.265869140625,204,57020.265869140625,0.0, ,BUY,BUY,56.37688412918492,586.1503295898438,615.5013677067651,556.7992914729224,-66.49098027564455
19,2019-10-25,60785.9619140625,279,57020.265869140625,3486.696044921875, ,SELL,SELL,67.22032955234349,585.406005859375,617.8111508869184,553.0008608318316,115.19605422462563
20,2019-11-11,58553.009033203125,210,58763.009033203125,0.0, ,BUY,BUY,73.04077519537898,593.3453979492188,634.1518526379679,552.5389432604696,-13.6726484493502
21,2019-11-13,59793.536376953125,275,58763.009033203125,755.52734375, , ,SELL,65.48278370066741,593.8416107177734,634.6178840156391,553.0653374199077,17.526497921169586
22,2019-11-20,60289.74609375,217,60506.74609375,0.0, ,BUY,BUY,48.586163212525406,603.3936889648437,621.462878362228,585.3244995674594,-11.131773589235278
23,2019-11-21,62026.4892578125,285,60506.74609375,1234.7431640625, , ,SELL,49.66140011257793,605.0063781738281,623.0534079802868,586.9593483673694,95.49075699965171
