,Date,Close Price,Fee,Purchased Price,Capital Gain,CCI,SO,CCI_20,SO_14
0,2019-03-12,60500.0,217,60717.0,0.0,BUY,BUY,-8.740564163686559,14.285714285714286
1,2019-04-04,68000.0,312,60717.0,6971.0,SELL,SELL,188.7838689350975,80.0
2,2019-05-13,66500.0,239,66739.0,0.0,BUY,BUY,-12.515964240102283,17.647058823529413
3,2019-06-14,62000.0,285,66739.0,-5024.0,SELL,SELL,2.949852507374631,83.33333333333333
4,2019-09-16,64000.0,230,64230.0,0.0,BUY,BUY,-30.662710187933087,9.090909090909092
5,2019-10-16,67000.0,308,64230.0,2462.0,SELL,SELL,172.0430107526925,85.71428571428571
6,2019-12-30,61000.0,219,61219.0,0.0,BUY,BUY,-172.83950617284177,0.0
