,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-04-25,49400.0,177,49577.0,0.0, ,BUY,BUY,59.27323092260693,506.2,516.3705457080741,496.0294542919258,13.333333333333334
1,2019-06-11,51000.0,234,49577.0,1189.0, , ,SELL,2.7445674741451853,504.95,515.4851791631667,494.4148208368333,90.9090909090909
2,2019-06-12,51500.0,185,51685.0,0.0,BUY,BUY, ,5.645071146454342,505.7,516.8373246338617,494.56267536613825,100.0
3,2019-06-13,50500.0,232,51685.0,-1417.0, , ,SELL,4.738934529928073,505.95,516.7846665846266,495.11533341537336,81.81818181818181
4,2019-06-18,52000.0,187,52187.0,0.0,BUY,BUY, ,3.8295094991896548,508.3,519.5977873940003,497.0022126059998,100.0
5,2019-06-20,52500.0,241,52187.0,72.0, ,SELL,SELL,4.109751874150902,508.8,521.9696621065247,495.6303378934753,100.0
6,2019-06-24,52000.0,187,52187.0,0.0,BUY,BUY, ,10.37706106546942,511.25,524.6197419571224,497.88025804287764,80.0
7,2019-06-25,52000.0,239,52187.0,-426.0, ,SELL,SELL,10.427199384400765,511.5,525.3202749610866,497.6797250389133,80.0
8,2019-06-27,51000.0,183,51183.0,0.0,BUY,BUY, ,11.016863143580409,512.25,527.2416643505663,497.25833564943366,66.66666666666667
9,2019-07-19,51000.0,234,51183.0,-417.0, , ,SELL,33.03957693299209,509.45,526.8221040752131,492.07789592478684,84.84848484848484
10,2019-08-27,54500.0,196,54696.0,0.0,BUY,BUY, ,9.529396430426289,545.5,558.8790881602633,532.1209118397367,75.0
11,2019-08-30,56000.0,257,54696.0,1047.0, , ,SELL,37.99059117323928,542.5,565.1936114358225,519.8063885641775,100.0
12,2019-09-10,52000.0,187,52187.0,0.0,BUY,BUY, ,15.743170297783763,538.75,565.1838797757742,512.3161202242258,33.333333333333336
