,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-25,24000.0,86,24086.0,0.0, ,BUY,BUY,69.52750680891116,-101.41843971631232,0.0
1,2019-04-01,25800.0,118,24086.0,1596.0, ,SELL,SELL,76.3695259644673,166.66666666666632,86.66666666666667
2,2019-05-06,27200.0,97,27297.0,0.0, ,BUY,BUY,56.95916824038455,-130.41495668034707,11.11111111111111
3,2019-06-10,26600.0,122,27297.0,-819.0, , ,SELL,77.96587852580608,247.31182795699004,100.0
4,2019-07-22,30600.0,110,30710.0,0.0, ,BUY,BUY,73.5514018735602,-36.187563710499205,5.882352941176471
5,2019-08-19,31800.0,146,30710.0,944.0, ,SELL,SELL,50.46352005839099,77.39665787159198,85.71428571428571
6,2019-09-05,30200.0,108,30308.0,0.0, ,BUY,BUY,54.95145267701994,-20.99167571480278,7.6923076923076925
7,2019-10-18,26800.0,123,30308.0,-3631.0, ,SELL,SELL,50.862802385759096,42.276422764227625,89.47368421052632
8,2019-10-31,25400.0,91,25491.0,0.0, , ,BUY,39.86085622147745,7.03949941337531,15.789473684210526
9,2019-12-13,21200.0,97,25491.0,-4388.0, ,SELL,SELL,60.456836848755835,31.363088057900814,81.81818181818181
