,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-30,430000.0,1548,431548.0,0.0,BUY,BUY,BUY,4370.0,4504.461890511772,4235.538109488228,-62.125748502994185,8.695652173913043
1,2019-03-22,408000.0,1876,431548.0,-25424.0, ,SELL,SELL,4041.0,4131.088845036455,3950.911154963546,39.00709219858235,92.3076923076923
2,2019-04-04,404000.0,1454,405454.0,0.0,BUY, ,BUY,4088.0,4243.512057410357,3932.487942589644,0.1679684219365232,15.384615384615385
3,2019-04-24,413000.0,1899,405454.0,5647.0, ,SELL,SELL,4059.5,4223.752853856491,3895.247146143509,44.37669376693783,90.47619047619048
4,2019-04-26,402000.0,1447,403447.0,0.0,BUY,BUY, ,4043.5,4184.53545653488,3902.4645434651206,-37.92415169660654,38.095238095238095
5,2019-05-31,306000.0,1407,403447.0,-98854.0, ,SELL,SELL,3009.5,3477.0671074829816,2541.9328925170184,7.895640233436264,91.89189189189189
6,2019-06-11,293000.0,1054,294054.0,0.0,BUY,BUY, ,2940.0,3142.286924935849,2737.713075064151,-8.506113769271542,36.0
7,2019-06-25,306000.0,1407,294054.0,10539.0, ,SELL,SELL,2962.0,3135.9655138238663,2788.0344861761337,37.97670336684207,88.88888888888889
8,2019-06-28,296000.0,1065,297065.0,0.0,BUY,BUY, ,2957.5,3129.1828471338995,2785.8171528661005,-9.613869188337132,42.42424242424242
9,2019-07-01,306000.0,1407,297065.0,7528.0,SELL,SELL, ,2957.5,3129.1828471338995,2785.8171528661005,63.80952380952381,72.72727272727273
10,2019-07-09,293000.0,1054,294054.0,0.0,BUY,BUY,BUY,2947.0,3099.590956481706,2794.409043518294,-8.384622246008552,18.51851851851852
11,2019-09-06,260000.0,1196,294054.0,-35250.0,SELL, ,SELL,2444.0,2533.532117142408,2354.467882857592,290.68755439512614,91.30434782608695
12,2019-09-19,246000.0,885,246885.0,0.0,BUY,BUY,BUY,2518.0,2708.6410239166844,2327.3589760833156,-26.350461133069945,11.428571428571429
13,2019-10-18,235000.0,1081,246885.0,-12966.0, ,SELL,SELL,2266.5,2371.623736615485,2161.376263384515,58.20105820105799,100.0
14,2019-10-31,225000.0,810,225810.0,0.0,BUY,BUY,BUY,2296.0,2445.9866660740277,2146.0133339259723,-10.45146920243328,17.24137931034483
15,2019-11-05,243000.0,1117,225810.0,16073.0, ,SELL,SELL,2313.0,2455.140775289858,2170.859224710142,93.66391184573003,80.0
16,2019-11-21,238000.0,856,238856.0,0.0,BUY,BUY, ,2428.5,2654.2675796034537,2202.7324203965463,-25.278810408921924,35.55555555555556
17,2019-11-25,250000.0,1150,238856.0,9994.0,SELL,SELL, ,2439.0,2661.7913822390847,2216.2086177609153,34.516191584254734,55.26315789473684
18,2019-11-29,242000.0,871,242871.0,0.0,BUY,BUY,BUY,2487.5,2656.8369422187666,2318.1630577812334,-44.2773600668336,19.35483870967742
19,2019-12-06,255000.0,1173,242871.0,10956.0,SELL,SELL, ,2509.5,2642.3871701858457,2376.6128298141543,54.50292397660838,70.37037037037037
20,2019-12-12,247000.0,889,247889.0,0.0,BUY,BUY, ,2504.5,2625.409056732744,2383.590943267256,-27.82152230971104,27.272727272727273
21,2019-12-16,269000.0,1237,247889.0,19874.0,SELL, ,SELL,2517.0,2665.3374531263157,2368.6625468736843,200.00000000000006,90.3225806451613
