,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-04,820000.0,2952,822952.0,0.0,BUY,BUY,BUY,8296.25,8515.495866551688,8077.004133448312,-0.31580609505717566,17.647058823529413
1,2019-03-29,730000.0,3358,822952.0,-96310.0, ,SELL,SELL,7218.75,7388.952085768609,7048.547914231391,12.652705061081729,80.0
2,2019-04-25,755000.0,2718,757718.0,0.0,BUY,BUY, ,7588.75,7880.0724158900075,7297.4275841099925,-35.349940688018805,26.923076923076923
3,2019-05-29,720000.0,3312,757718.0,-41030.0, ,SELL,SELL,7130.0,7575.701693961313,6684.298306038687,16.550657385924435,88.46153846153847
4,2019-06-24,735000.0,2646,737646.0,0.0,BUY,BUY,BUY,7415.0,7722.977271888671,7107.022728111329,-25.804835274958894,12.5
5,2019-07-11,752500.0,3461,737646.0,11393.0,SELL,SELL,SELL,7376.25,7594.467208303991,7158.032791696009,95.76988155668377,100.0
6,2019-07-17,710000.0,2556,712556.0,0.0,BUY,BUY,BUY,7357.5,7597.343699104203,7117.656300895797,-125.20325203252045,0.0
7,2019-08-30,667500.0,3070,712556.0,-48126.0, ,SELL,SELL,6597.5,6937.683773863446,6257.316226136554,10.314111579934092,85.0
8,2019-09-03,647500.0,2331,649831.0,0.0,BUY,BUY, ,6565.0,6863.077171215737,6266.922828784263,-47.52066115702483,45.0
9,2019-09-05,670000.0,3082,649831.0,17087.0, ,SELL,SELL,6543.75,6796.670442036573,6290.829557963427,61.32542037586567,90.0
10,2019-09-17,647500.0,2331,649831.0,0.0,BUY,BUY,BUY,6590.0,6888.914703552662,6291.085296447338,-18.22541966426876,18.181818181818183
11,2019-10-17,662500.0,3047,649831.0,9622.0, ,SELL,SELL,6477.5,6721.374967965092,6233.625032034908,38.086669665616576,88.23529411764706
12,2019-11-08,662500.0,2385,664885.0,0.0,BUY,BUY,BUY,6743.75,7100.427375228621,6387.072624771379,-49.2686682063127,16.666666666666668
13,2019-12-05,670000.0,3082,664885.0,2033.0, ,SELL,SELL,6578.75,6790.454392963339,6367.045607036661,73.5382760699216,100.0
14,2019-12-12,655000.0,2358,657358.0,0.0,BUY,BUY, ,6571.25,6776.356679559628,6366.143320440372,-5.271695052716363,47.05882352941177
15,2019-12-13,685000.0,3151,657358.0,24491.0,SELL,SELL,SELL,6587.5,6824.407154809593,6350.592845190407,198.39142091152797,90.9090909090909
