,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-01-29,902500.0,3249,905749.0,0.0,BUY,9005.0,9389.577690460588,8620.422309539412
1,2019-02-01,925000.0,4255,905749.0,14996.0,SELL,9062.5,9379.714438511239,8745.285561488761
2,2019-02-07,907500.0,3267,910767.0,0.0,BUY,9110.0,9361.19713374161,8858.80286625839
3,2019-03-15,907500.0,4174,910767.0,-7441.0,SELL,8823.75,9055.307228347552,8592.192771652448
4,2019-04-23,980000.0,3528,983528.0,0.0,BUY,9618.75,9914.078207254235,9323.421792745765
5,2019-04-24,980000.0,4508,983528.0,-8036.0,SELL,9641.25,9919.31249297595,9363.18750702405
6,2019-04-25,960000.0,3456,963456.0,0.0,BUY,9650.0,9910.768096208107,9389.231903791893
7,2019-06-05,840000.0,3864,963456.0,-127320.0,SELL,8392.5,8754.12826216987,8030.871737830129
8,2019-06-14,850000.0,3060,853060.0,0.0,BUY,8451.25,8787.952762091434,8114.547237908566
9,2019-06-20,880000.0,4048,853060.0,22892.0,SELL,8483.75,8857.0042699019,8110.4957300981
10,2019-07-16,907500.0,3267,910767.0,0.0,BUY,9086.25,9490.439002819227,8682.060997180773
11,2019-09-11,800000.0,3680,910767.0,-114447.0,SELL,7660.0,8001.833292702746,7318.166707297254
12,2019-09-16,767500.0,2763,770263.0,0.0,BUY,7638.75,7924.439954321116,7353.060045678884
13,2019-09-18,790000.0,3634,770263.0,16103.0,SELL,7655.0,7960.614135798724,7349.385864201276
14,2019-09-20,765000.0,2754,767754.0,0.0,BUY,7665.0,7973.382878902187,7356.617121097813
15,2019-10-17,737500.0,3392,767754.0,-33646.0,SELL,7156.25,7772.463234197385,6540.036765802615
16,2019-11-06,750000.0,2700,752700.0,0.0,BUY,7466.25,8095.192564945322,6837.307435054678
17,2019-11-22,765000.0,3519,752700.0,8781.0,SELL,7600.0,7858.843582110897,7341.156417889103
18,2019-11-25,750000.0,2700,752700.0,0.0,BUY,7586.25,7835.486333627344,7337.013666372656
19,2019-12-09,757500.0,3484,752700.0,1316.0,SELL,7511.25,7715.256740084735,7307.243259915265
20,2019-12-12,752500.0,2709,755209.0,0.0,BUY,7531.25,7692.398223694835,7370.101776305165
21,2019-12-13,765000.0,3519,755209.0,6272.0,SELL,7541.25,7705.775833837731,7376.724166162269
