,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-22,40193.1640625,144,40337.1640625,0.0,BUY, , ,19.279169817620883,,,,
1,2019-02-07,40937.481689453125,188,40337.1640625,412.317626953125, ,SELL,SELL,56.315033520052374,407.1418731689453,427.89397662596076,386.3897697119299,40.14935882920817
2,2019-02-08,40937.481689453125,147,41084.481689453125,0.0, ,BUY, ,55.155426583750156,406.3975540161133,425.65415526157136,387.14095277065525,22.58063460179325
3,2019-02-11,40937.481689453125,188,41084.481689453125,-335.0, ,SELL,SELL,65.49616266131446,405.77728881835935,423.76967393641536,387.78490370030335,46.060541137156676
4,2019-02-13,40193.1640625,144,40337.1640625,0.0, ,BUY,BUY,64.93197863489405,404.6608123779297,420.88474133370545,388.4368834221539,-26.26904059150791
5,2019-02-18,41185.589599609375,189,40337.1640625,659.425537109375, , ,SELL,62.025120483048404,404.41270751953124,421.16674996149027,387.6586650775722,43.5871104698531
6,2019-03-18,50117.40417480469,180,50297.40417480469,0.0, ,BUY, ,55.81144406106947,497.08029022216795,537.9470496235574,456.21353082077854,32.567056660842745
7,2019-03-19,50613.616943359375,232,50297.40417480469,84.2127685546875, ,SELL,SELL,57.44165937935956,501.0499862670898,526.2287837999428,475.87118873423685,80.12096168532456
8,2019-03-20,50365.509033203125,181,50546.509033203125,0.0, ,BUY, ,55.15811147297569,503.40699310302733,518.1186689778029,488.6953172282517,18.12106214571527
9,2019-03-21,50613.616943359375,232,50546.509033203125,-164.89208984375, , ,SELL,49.65006571642824,504.15131225585935,517.7949008106322,490.5077237010865,17.10914968030594
10,2019-03-22,49869.29626464844,179,50048.29626464844,0.0, ,BUY,BUY,56.78349132329315,504.5234710693359,517.1037072361553,491.9432349025165,-50.84768362572387
11,2019-04-10,50365.509033203125,231,50048.29626464844,86.2127685546875, , ,SELL,47.7294967344312,500.0575576782227,507.15790756806257,492.9572077883828,74.07396750951042
12,2019-04-11,50613.616943359375,182,50795.616943359375,0.0, ,BUY, ,54.519623799525355,500.3056640625,507.8759572064506,492.7353709185494,176.24519146778422
13,2019-04-12,50861.72180175781,233,50795.616943359375,-166.8951416015625, , ,SELL,56.00321181824419,500.4297164916992,508.44627495014936,492.41315803324903,115.2759573478388
14,2019-04-15,50117.40417480469,180,50297.40417480469,0.0, ,BUY, ,40.254571934892134,500.4297164916992,508.44627495014936,492.41315803324903,18.541006121727033
15,2019-04-16,50117.40417480469,230,50297.40417480469,-410.0, , ,SELL,35.06022856456268,500.1816101074219,507.77220068970917,492.5910195251346,30.683307363338404
16,2019-04-18,50365.509033203125,181,50546.509033203125,0.0, ,BUY, ,39.57175181154995,499.93350372314455,507.03818295831866,492.82882448797045,56.46364472223526
17,2019-04-19,50365.509033203125,231,50546.509033203125,-412.0, ,SELL,SELL,40.45385064721071,500.1816101074219,507.44056959676675,492.922650618077,86.47127753131277
18,2019-04-22,49373.08654785156,177,49550.08654785156,0.0, ,BUY,BUY,38.53957496915482,500.0575576782227,507.6602980238381,492.45481733260726,-118.08452375987524
19,2019-04-30,50613.616943359375,232,49550.08654785156,831.5303955078125, , ,SELL,69.27144402543448,498.81702880859376,511.01970858650463,486.6143490306829,66.5995214673706
20,2019-05-02,49621.19140625,178,49799.19140625,0.0, ,BUY,BUY,65.42152404440307,499.43729400634766,511.8028360694242,487.0717519432711,-24.422448031994538
21,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375, ,SELL,SELL,42.73162758661253,473.88237915039065,495.7945009297284,451.9702573710529,26.008928012297428
22,2019-05-31,47636.34338378906,171,47807.34338378906,0.0, ,BUY, ,54.849371403348336,473.2621139526367,494.131051562293,452.3931763429804,75.11316760426638
23,2019-06-03,47636.34338378906,219,47807.34338378906,-390.0, ,SELL,SELL,65.77558107376505,472.6418487548828,492.3346444353994,452.9490530743662,31.279577127308087
24,2019-06-25,49621.19140625,178,49799.19140625,0.0, ,BUY, ,73.0025539991791,488.14846954345705,510.221541550808,466.0753975361061,31.914912564466487
25,2019-06-26,49621.19140625,228,49799.19140625,-406.0, ,SELL,SELL,73.84368667420452,489.1408935546875,510.78592301540846,467.4958640939666,57.17931879558482
26,2019-07-03,49124.97863769531,176,49300.97863769531,0.0, ,BUY,BUY,45.21834888960494,494.22706604003906,510.8779197174682,477.5762123626099,-2.143678678144957
27,2019-07-09,49621.19140625,228,49300.97863769531,92.2127685546875, , ,SELL,56.634894064291586,495.21949157714846,507.71379141547385,482.72519173882307,14.184463053830637
28,2019-07-11,49621.19140625,178,49799.19140625,0.0, ,BUY, ,56.84174033743186,494.227067565918,503.32278187399476,485.1313532578412,12.658181072713404
29,2019-07-23,49869.29626464844,229,49799.19140625,-158.8951416015625, , ,SELL,60.203674931636996,493.60680084228517,501.9801419129508,485.23345977161955,40.32917636258601
30,2019-07-26,49621.19140625,178,49799.19140625,0.0, ,BUY, ,67.94361912039334,494.3511199951172,505.97508895188605,482.7271510383483,58.112902938617104
31,2019-07-29,50117.40417480469,230,49799.19140625,88.2127685546875, , ,SELL,59.65958758289422,494.5992263793945,506.57788943222846,482.62056332656056,31.99482733663614
32,2019-07-30,49869.29626464844,179,50048.29626464844,0.0, ,BUY, ,57.16848945353511,494.84733123779296,506.9486976748672,482.7459648007187,31.994678978295873
33,2019-07-31,50117.40417480469,230,50048.29626464844,-160.89208984375, , ,SELL,64.0152689434455,495.34354400634766,507.6266685505588,483.0604194621365,64.17451083807003
34,2019-09-10,59793.536376953125,215,60008.536376953125,0.0, ,BUY, ,68.93137572170264,595.2061920166016,636.2120338815262,554.200350151677,38.41271544520414
35,2019-09-11,60041.644287109375,276,60008.536376953125,-242.89208984375, , ,SELL,62.97776249534203,597.0669891357422,635.383895171185,558.7500831002994,6.084358784598489
36,2019-09-12,59049.21875,212,59261.21875,0.0, ,BUY,BUY,51.394766194000084,598.5556243896484,633.2505592202431,563.8606895590538,-19.84124067124678
37,2019-09-30,61034.063720703125,280,59261.21875,1492.844970703125, , ,SELL,38.929310934649685,591.6086608886719,629.479571346276,553.7377504310679,35.180690711681684
38,2019-10-03,59545.428466796875,214,59759.428466796875,0.0, ,BUY, ,49.715629813500804,588.8794952392578,620.8947705942627,556.864219884253,13.87461813073873
39,2019-10-04,59545.428466796875,273,59759.428466796875,-487.0, , ,SELL,57.31152016009391,588.3832824707031,619.659388733396,557.1071762080102,29.66206723554258
40,2019-10-07,59545.428466796875,214,59759.428466796875,0.0, ,BUY, ,59.712307142708624,587.63896484375,617.4643486140797,557.8135810734204,31.74600735987929
41,2019-10-11,59545.428466796875,273,59759.428466796875,-487.0, , ,SELL,65.06034819871739,584.909799194336,614.2608380851581,555.5587603035138,29.798368141703293
42,2019-10-15,58801.11083984375,211,59012.11083984375,0.0, ,BUY, ,65.97631405162623,586.3984344482421,614.6988177184892,558.0980511779951,27.210871934444132
43,2019-10-16,59297.32666015625,272,59012.11083984375,13.2158203125, , ,SELL,61.12726931409584,586.6465423583984,615.0857934599568,558.20729125684,19.87775245210128
44,2019-10-17,56816.265869140625,204,57020.265869140625,0.0, ,BUY,BUY,56.37688412918492,586.1503295898438,615.5013677067651,556.7992914729224,-66.49098027564455
45,2019-10-25,60785.9619140625,279,57020.265869140625,3486.696044921875, ,SELL,SELL,67.22032955234349,585.406005859375,617.8111508869184,553.0008608318316,115.19605422462563
46,2019-11-07,61282.171630859375,220,61502.171630859375,0.0, ,BUY, ,78.50460681891926,593.469448852539,634.195120266655,552.7437774384231,52.26133533598212
47,2019-11-08,59545.428466796875,273,61502.171630859375,-2229.7431640625, ,SELL,SELL,79.99679260805792,593.469448852539,634.195120266655,552.7437774384231,35.61069720747355
48,2019-11-11,58553.009033203125,210,58763.009033203125,0.0, ,BUY,BUY,73.04077519537898,593.3453979492188,634.1518526379679,552.5389432604696,-13.6726484493502
49,2019-11-13,59793.536376953125,275,58763.009033203125,755.52734375, , ,SELL,65.48278370066741,593.8416107177734,634.6178840156391,553.0653374199077,17.526497921169586
50,2019-11-14,59297.32666015625,213,59510.32666015625,0.0, ,BUY, ,55.47673397581437,595.0821411132813,634.1310577471633,556.0332244793993,0.5320779863484968
51,2019-11-15,60289.74609375,277,59510.32666015625,502.41943359375, , ,SELL,46.22923712444036,596.9429351806641,633.6894304318756,560.1964399294526,13.025444018972143
52,2019-11-18,60289.74609375,217,60506.74609375,0.0, ,BUY, ,52.382919411914244,599.548046875,629.6200865091358,569.4760072408641,17.09399614501777
53,2019-11-19,60289.74609375,277,60506.74609375,-494.0, , ,SELL,57.1943639651694,601.9050537109375,624.2841484115617,579.5259590103134,11.385213118074285
54,2019-11-20,60289.74609375,217,60506.74609375,0.0, ,BUY,BUY,48.586163212525406,603.3936889648437,621.462878362228,585.3244995674594,-11.131773589235278
55,2019-11-21,62026.4892578125,285,60506.74609375,1234.7431640625, , ,SELL,49.66140011257793,605.0063781738281,623.0534079802868,586.9593483673694,95.49075699965171
56,2019-11-26,62274.59716796875,224,62498.59716796875,0.0, ,BUY, ,52.90289352303642,606.7431182861328,629.4539480426873,584.0322885295783,70.17552309661387
57,2019-11-27,62026.4892578125,285,62498.59716796875,-757.10791015625, ,SELL,SELL,50.69378130679696,607.1152770996093,630.4477777096681,583.7827764895505,112.51622380689226
58,2019-12-06,62770.806884765625,225,62995.806884765625,0.0, ,BUY, ,57.18526332434948,615.1787231445312,647.8863864953222,582.4710597937402,26.136373351802273
59,2019-12-09,62522.698974609375,287,62995.806884765625,-760.10791015625, , ,SELL,57.27210774738048,617.1635681152344,647.1371906932094,587.1899455372594,28.347076420212026
60,2019-12-10,61530.279541015625,221,61751.279541015625,0.0, ,BUY, ,55.79640623255536,618.2800445556641,646.1563845131669,590.4037045981612,9.451446667035922
61,2019-12-11,62522.698974609375,287,61751.279541015625,484.41943359375, , ,SELL,52.102746987460954,619.6446258544922,646.0361548586948,593.2530968502897,13.470512823950951
62,2019-12-12,62274.59716796875,224,62498.59716796875,0.0, ,BUY, ,42.91316807051891,621.1332611083984,644.5277060004811,597.7388162163157,6.057912375706369
63,2019-12-13,63267.0166015625,291,62498.59716796875,477.41943359375, , ,SELL,50.357536132436174,622.6218963623047,644.9500638985154,600.293728826094,66.7869246587363
64,2019-12-20,63018.914794921875,226,63244.914794921875,0.0, ,BUY, ,42.12596739886615,628.7004974365234,646.4118655058799,610.9891293671669,27.33328126239684
65,2019-12-23,64755.657958984375,297,63244.914794921875,1213.7431640625, , ,SELL,55.74490963195265,630.5612945556641,647.9835724928072,613.1390166185209,97.31885013197324
66,2019-12-27,63515.12451171875,228,63743.12451171875,0.0, ,BUY, ,48.64252698509545,631.9258758544922,648.3908527882671,615.4608989207173,31.67419744151096
67,2019-12-30,63267.0166015625,291,63743.12451171875,-767.10791015625, , ,SELL,58.54634456917479,632.6701934814453,647.8026301133664,617.5377568495242,26.533791684706873
