,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-04-11,61000.0,219,61219.0,0.0,BUY,BUY,714.75,797.6037868778477,631.8962131221523,0.0
1,2019-06-14,49000.0,225,61219.0,-12444.0,SELL,SELL,486.4,518.4399750312017,454.3600249687982,80.0
2,2019-08-02,46800.0,168,46968.0,0.0,BUY,BUY,493.1,508.808596372688,477.39140362731206,4.545454545454546
3,2019-08-23,49400.0,227,46968.0,2205.0,SELL,SELL,488.5,506.85755975068673,470.14244024931327,85.0
4,2019-08-28,45800.0,164,45964.0,0.0,BUY,BUY,486.65,508.2488425615827,465.05115743841725,0.0
5,2019-10-30,38000.0,174,45964.0,-8138.0,SELL,SELL,351.5,379.9218226016601,323.0781773983399,91.66666666666667
6,2019-11-07,34600.0,124,34724.0,0.0,BUY,BUY,353.0,382.24380276229874,323.75619723770126,13.636363636363637
7,2019-12-19,31200.0,143,34724.0,-3667.0,SELL,SELL,295.1,334.5659346779012,255.63406532209882,83.33333333333333
