,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,MFII_14,CCI_20
0,2019-04-12,103000.0,370,103370.0,0.0,BUY,BUY,18.04585949568161,-176.18484967835025
1,2019-06-18,111000.0,510,103370.0,7120.0,SELL,SELL,83.26913431749134,151.85332801913123
2,2019-08-08,108000.0,388,108388.0,0.0,BUY,BUY,12.245309105004296,-56.484578223708525
3,2019-10-28,100500.0,462,108388.0,-8350.0,SELL,SELL,80.51667349348276,112.93759512937588
