,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-12,92400.0,332,92732.0,0.0, ,BUY,BUY,67.80188191791953,-81.08108108108111,2.9411764705882355
1,2019-03-22,83200.0,382,92732.0,-9914.0, ,SELL,SELL,66.48508226289277,83.65987460815028,89.0625
2,2019-04-11,77400.0,278,77678.0,0.0, ,BUY,BUY,39.8431915666862,-4.115913009622009,12.5
3,2019-04-30,79000.0,363,77678.0,959.0, ,SELL,SELL,39.8238062867867,61.935330480266366,80.95238095238095
4,2019-05-03,73000.0,262,73262.0,0.0, ,BUY,BUY,33.47900701743475,-99.92889923081886,11.764705882352942
5,2019-05-29,72600.0,333,73262.0,-995.0,SELL,SELL,SELL,85.33360414946179,39.05160390516039,81.94444444444444
6,2019-06-28,75800.0,272,76072.0,0.0, , ,BUY,59.78280854497308,2.2929206076233424,16.0
7,2019-07-03,79600.0,366,76072.0,3162.0, ,SELL,SELL,58.23446136146625,112.44979919678678,100.0
8,2019-07-31,84000.0,302,84302.0,0.0, ,BUY,BUY,46.06253255402529,-2.6948590381430026,18.181818181818183
9,2019-08-19,89200.0,410,84302.0,4488.0, ,SELL,SELL,50.67542207072707,100.94776283888021,100.0
10,2019-09-19,118000.0,424,118424.0,0.0, , ,BUY,52.79142271251749,14.2763731473408,18.181818181818183
11,2019-09-30,122500.0,563,118424.0,3513.0, ,SELL,SELL,44.87768791600684,44.21768707483008,83.33333333333333
12,2019-10-31,126500.0,455,126955.0,0.0, ,BUY,BUY,25.46066133730055,-66.27680311890833,13.043478260869565
13,2019-12-02,115000.0,529,126955.0,-12484.0, ,SELL,SELL,39.164109639658996,73.01262367792576,94.11764705882354
