,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-08-06,37400.0,134,37534.0,0.0, ,BUY,BUY,61.18152339976089,396.3,439.49768512316376,353.10231487683626,0.0
1,2019-08-14,41000.0,188,37534.0,3278.0,SELL, ,SELL,81.38891707591449,391.2,426.3545160683518,356.04548393164816,100.0
2,2019-08-15,38600.0,138,38738.0,0.0, ,BUY, ,73.90394431693062,388.4,414.73932421304704,362.0606757869529,42.30769230769231
3,2019-08-16,38800.0,178,38738.0,-116.0, ,SELL, ,59.78005339142626,387.0,410.09978354876966,363.90021645123034,46.15384615384615
4,2019-08-20,38400.0,138,38538.0,0.0, ,BUY, ,49.843173864578596,385.3,404.61942028115783,365.9805797188422,38.46153846153846
5,2019-08-27,41000.0,188,38538.0,2274.0, , ,SELL,61.412117861184385,383.5,404.96159360345854,362.03840639654146,88.46153846153847
6,2019-09-10,41800.0,150,41950.0,0.0, ,BUY, ,66.16025187846631,411.2,466.63139904422417,355.7686009557758,41.509433962264154
7,2019-10-16,39400.0,181,41950.0,-2731.0, ,SELL, ,58.49680067611848,387.0,402.9749804381723,371.0250195618277,66.66666666666667
8,2019-10-22,40600.0,146,40746.0,0.0, ,BUY, ,62.508635229438866,388.3,406.37871676862017,370.22128323137986,85.71428571428571
9,2019-10-23,40200.0,184,40746.0,-730.0, ,SELL, ,68.39433242031103,389.3,408.07338541659414,370.5266145834059,71.42857142857143
10,2019-10-24,38400.0,138,38538.0,0.0, ,BUY, ,62.1873236268747,389.0,407.9103146457162,370.0896853542838,28.571428571428573
11,2019-11-06,45000.0,207,38538.0,6255.0, ,SELL,SELL,63.442783206288624,390.9,423.333932848176,358.46606715182395,93.02325581395348
12,2019-11-19,40800.0,146,40946.0,0.0, ,BUY, ,70.47659553404496,403.7,445.46649374797937,361.9335062520206,42.22222222222222
