,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-12,34200.0,123,34323.0,0.0, ,BUY,BUY, ,58.11073412506177,345.9,362.7985206453109,329.0014793546891,-34.3505085876278,25.0
1,2019-02-14,35600.0,163,34323.0,1114.0, ,SELL,SELL, ,67.4417865971603,347.8,364.5284189330612,331.07158106693885,70.20997375328096,60.0
2,2019-02-15,35000.0,126,35126.0,0.0, ,BUY, , ,68.87789585667448,348.2,364.7360212868754,331.66397871312455,1.3633265167006736,45.0
3,2019-02-18,36400.0,167,35126.0,1107.0, , ,SELL,SELL,74.05715100753146,349.2,366.9718879132184,331.4281120867816,91.35082604470338,80.0
4,2019-02-25,34800.0,125,34925.0,0.0, ,BUY,BUY, ,60.06888350676924,353.2,369.8565302509256,336.5434697490744,-12.10826210826202,40.0
5,2019-03-20,35400.0,162,34925.0,313.0, ,SELL,SELL, ,50.007688312355064,350.7,359.11665016500046,342.2833498349995,88.4057971014493,70.0
6,2019-03-21,35000.0,126,35126.0,0.0, ,BUY, , ,53.2965270173916,350.4,358.4597766718441,342.34022332815584,9.756097560975073,50.0
7,2019-06-12,25000.0,115,35126.0,-10241.0, ,SELL, , ,78.16909425708174,243.0,248.13809303148085,237.86190696851915,224.87562189054938,50.0
8,2019-06-18,24400.0,87,24487.0,0.0, ,BUY, , ,84.18721227137594,243.3,248.5573757712524,238.04262422874763,13.400335008375777,25.0
9,2019-06-19,24400.0,112,24487.0,-199.0,SELL, ,SELL, ,84.18721227137594,243.5,248.53984126735668,238.46015873264332,10.20408163265316,25.0
10,2019-06-21,24800.0,89,24889.0,0.0, ,BUY, , ,76.01996271384458,244.0,249.21536192417656,238.78463807582344,17.743979721165736,46.15384615384615
11,2019-06-27,24600.0,113,24889.0,-402.0, ,SELL,SELL, ,70.35815628189711,245.1,250.68211429479453,239.51788570520546,87.22741433021847,38.46153846153846
12,2019-07-16,26200.0,94,26294.0,0.0, ,BUY, , ,71.93012772707942,263.7,294.58753794008396,232.81246205991602,17.45521359669274,32.0
13,2019-10-17,20600.0,94,26294.0,-5788.0, ,SELL,SELL,SELL,62.7374549009533,190.45,208.95918690813082,171.94081309186916,108.59281225729009,88.57142857142857
14,2019-11-01,19300.0,69,19369.0,0.0, ,BUY, , ,41.617012833592355,193.7,209.97390549315438,177.4260945068456,8.958912573370165,39.285714285714285
15,2019-12-27,18700.0,86,19369.0,-755.0, ,SELL,SELL, ,19.494920617901514,185.8,188.45329983230738,183.14670016769264,50.42016806722639,57.142857142857146
16,2019-12-30,18600.0,66,18666.0,0.0,BUY,BUY, , ,17.510697366659926,185.95,188.27163735327508,183.6283626467249,18.018018018019642,42.857142857142854
