,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-10-02,652500.0,2349,654849.0,0.0,BUY,BUY,14.242611322669845,7011.25,7295.624313185983,6726.875686814017
1,2019-10-23,707500.0,3254,654849.0,49397.0,SELL,SELL,85.70061546175495,6680.0,7137.875528937722,6222.124471062278
