,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-28,378000.0,1360,379360.0,0.0, ,BUY,BUY,BUY,55.99058268025166,3857.0,4067.3425777154976,3646.6574222845024,-39.62879357913207,15.625
1,2019-02-11,393000.0,1807,379360.0,11833.0, , ,SELL,SELL,52.275980992652116,3896.5,4049.1138918971665,3743.8861081028335,19.124891335844644,80.0
2,2019-02-14,374000.0,1346,375346.0,0.0, ,BUY,BUY,BUY,45.169895851038945,3868.5,4025.8880554552984,3711.1119445447016,-130.79403466344237,4.761904761904762
3,2019-02-18,390000.0,1794,375346.0,12860.0, , ,SELL,SELL,54.27978719438988,3850.5,3973.3779882647823,3727.6220117352177,47.61904761904787,80.95238095238095
4,2019-03-07,382000.0,1375,383375.0,0.0, ,BUY,BUY,BUY,38.91785693530692,3860.0,3962.371871136558,3757.628128863442,-75.44836116264662,0.0
5,2019-03-26,382000.0,1757,383375.0,-3132.0, , , ,SELL,48.88409346344837,3805.5,3911.419780966541,3699.580219033459,-1.3201320132015513,100.0
6,2019-04-12,383000.0,1378,384378.0,0.0, ,BUY,BUY,BUY,51.55734660773722,3882.5,4050.6517172080025,3714.3482827919975,-38.67569601203926,16.129032258064516
7,2019-05-08,390000.0,1794,384378.0,3828.0, ,SELL,SELL,SELL,51.53055566513112,3847.5,3919.57634840917,3775.42365159083,115.73823688480142,90.0
8,2019-05-15,366000.0,1317,367317.0,0.0, ,BUY, ,BUY,33.58374022542888,3822.0,3935.066352200821,3708.933647799179,-231.25302370585356,0.0
9,2019-05-29,378000.0,1738,367317.0,8945.0, , ,SELL,SELL,41.6653879398682,3731.0,3957.5303511673437,3504.4696488326563,33.98028901384582,83.33333333333333
10,2019-07-24,419000.0,1508,420508.0,0.0, ,BUY,BUY,BUY,38.008605414069315,4239.5,4349.31347822558,4129.68652177442,-64.71306471306417,14.285714285714286
11,2019-07-30,427000.0,1964,420508.0,4528.0, ,SELL,SELL,SELL,41.670991054474,4246.5,4331.652803829352,4161.347196170648,78.45303867403295,84.21052631578948
12,2019-08-05,408000.0,1468,409468.0,0.0, ,BUY, ,BUY,33.582657059594894,4241.5,4357.133040260991,4125.866959739009,-212.38938053097326,8.333333333333334
13,2019-08-08,426000.0,1959,409468.0,14573.0, ,SELL,SELL,SELL,49.22452255804696,4226.0,4336.34491379307,4115.65508620693,63.06306306306251,84.0
14,2019-09-05,432000.0,1555,433555.0,0.0, ,BUY,BUY,BUY,64.9820442586341,4348.0,4480.6046756340065,4215.3953243659935,-26.5895953757236,18.181818181818183
15,2019-09-26,436000.0,2005,433555.0,440.0, , ,SELL,SELL,53.81980253732716,4271.5,4419.049991528295,4123.950008471705,44.83925549915493,95.45454545454545
16,2019-10-04,419000.0,1508,420508.0,0.0, ,BUY,BUY,BUY,45.2117873415428,4243.0,4342.2169340385,4143.7830659615,-74.07407407407256,16.0
17,2019-10-22,423000.0,1945,420508.0,547.0, ,SELL,SELL,SELL,55.00160939743779,4198.0,4333.735036007657,4062.2649639923425,34.08360128617365,89.47368421052632
18,2019-10-31,411000.0,1479,412479.0,0.0, ,BUY,BUY,BUY,52.31258360678906,4198.5,4343.727407881571,4053.2725921184297,-66.08416189615316,10.714285714285714
19,2019-12-05,406000.0,1867,412479.0,-8346.0, , ,SELL,SELL,32.901060320883275,4010.5,4201.022964495098,3819.9770355049027,35.97290352721324,89.65517241379311
20,2019-12-19,390000.0,1404,391404.0,0.0, ,BUY,BUY,BUY,46.5944315799918,3972.5,4118.633500608177,3826.366499391823,-59.76863753213359,0.0
