,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-18,485000.0,1746,486746.0,0.0,BUY, ,BUY,0.0,,,,0.0
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL,SELL,SELL,100.0,4888.5,5398.491176394259,4378.508823605741,97.90794979079497
2,2019-03-28,592500.0,2133,594633.0,0.0,BUY, , ,18.087527389321764,5889.25,6633.812119638113,5144.687880361887,65.21739130434783
3,2019-04-15,590000.0,2714,594633.0,-7347.0, ,SELL,SELL,12.201934516112345,5832.5,6130.4513383087915,5534.5486616912085,98.11320754716981
4,2019-04-16,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,5827.5,6117.284402616841,5537.715597383159,98.11320754716981
5,2019-04-17,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,12.201934516112345,5822.5,6103.524909927927,5541.475090072073,98.11320754716981
6,2019-04-18,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,5817.5,6089.115537110821,5545.884462889179,100.0
7,2019-04-19,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,15.554017077110743,5813.75,6078.549452416352,5548.950547583648,100.0
8,2019-04-22,590000.0,2124,592124.0,0.0,BUY, , ,0.0,5812.5,6075.416336502698,5549.583663497302,100.0
9,2019-04-23,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,0.0,5811.25,6072.245689619579,5550.254310380421,100.0
10,2019-04-24,582500.0,2097,584597.0,0.0,BUY, , ,0.0,5806.25,6062.118618630733,5550.381381369267,94.23076923076923
11,2019-04-26,580000.0,2668,584597.0,-7265.0, ,SELL,SELL,0.0,5793.75,6037.099029174147,5550.400970825853,92.3076923076923
12,2019-04-29,555000.0,1998,556998.0,0.0,BUY,BUY, ,0.0,5802.5,5991.510581714358,5613.489418285642,73.07692307692308
13,2019-05-10,612500.0,2817,556998.0,52685.0, ,SELL,SELL,37.07984978905562,5761.25,6169.133255356235,5353.366744643765,87.5
14,2019-05-29,595000.0,2142,597142.0,0.0,BUY, ,BUY,0.0,5877.5,6290.991233280707,5464.008766719293,0.0
15,2019-06-18,602500.0,2771,597142.0,2587.0,SELL, ,SELL,83.55501813784764,5902.5,6280.2896239972715,5524.7103760027285,80.43478260869566
16,2019-07-09,600000.0,2160,602160.0,0.0,BUY, , ,9.649754725395354,5936.25,6502.040376376269,5370.459623623731,36.0
17,2019-08-01,580000.0,2668,602160.0,-24828.0, ,SELL,SELL,63.88033802013383,5627.5,6325.156792413002,4929.843207586998,100.0
18,2019-08-05,510000.0,1836,511836.0,0.0, ,BUY,BUY,62.72333671766504,5533.75,6067.668298993394,4999.831701006606,9.67741935483871
19,2019-08-07,580000.0,2668,511836.0,65496.0, ,SELL,SELL,68.54771212225647,5513.75,6004.533811876471,5022.966188123529,100.0
20,2019-08-29,570000.0,2052,572052.0,0.0, ,BUY,BUY,35.99022004889976,5736.25,6144.133255356235,5328.366744643765,13.043478260869565
21,2019-09-05,620000.0,2852,572052.0,45096.0, ,SELL,SELL,68.50582803668661,5861.25,6186.24038447314,5536.25961552686,100.0
22,2019-09-19,560000.0,2016,562016.0,0.0,BUY,BUY,BUY,8.209978070175438,5965.0,6361.358423652127,5568.641576347873,0.0
23,2019-10-09,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,5748.75,6143.868653065126,5353.631346934874,0.0
24,2019-10-10,560000.0,2016,562016.0,0.0, ,BUY,BUY,88.82779188704303,5721.25,6075.2538841594815,5367.2461158405185,0.0
25,2019-10-11,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,5693.75,5991.186968112572,5396.313031887428,0.0
26,2019-10-14,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,5667.5,5879.690951739228,5455.309048260772,6.25
27,2019-10-15,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,5656.25,5851.746163645222,5460.753836354778,6.25
28,2019-10-16,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,5645.0,5819.3559577416245,5470.6440422583755,6.25
29,2019-10-17,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,5646.25,5819.653431338596,5472.846568661404,6.25
30,2019-10-18,562500.0,2025,564525.0,0.0,BUY,BUY,BUY,12.340036563071294,5645.0,5818.637553541851,5471.362446458149,11.11111111111111
31,2019-10-22,562500.0,2587,564525.0,-4612.0,SELL, ,SELL,100.0,5642.5,5816.497126413051,5468.502873586949,100.0
32,2019-10-24,515000.0,1854,516854.0,0.0, ,BUY,BUY,26.690391459074732,5616.25,5892.0556380859525,5340.4443619140475,0.0
33,2019-10-28,570000.0,2622,516854.0,50524.0, ,SELL,SELL,68.24798766912143,5603.75,5824.133189014043,5383.366810985957,100.0
34,2019-11-25,575000.0,2070,577070.0,0.0,BUY,BUY, ,14.285714285714292,5852.5,6088.031314266276,5616.968685733724,42.857142857142854
35,2019-11-29,600000.0,2760,577070.0,20170.0, ,SELL,SELL,28.37642524490124,5862.5,6067.13381929681,5657.86618070319,100.0
