,Date,Close Price,Fee,Purchased Price,Capital Gain,CCI,SO,CCI_20,SO_14
0,2019-04-11,61000.0,219,61219.0,0.0,BUY,BUY,-126.12137203166203,0.0
1,2019-05-23,49200.0,226,61219.0,-12245.0,SELL,SELL,52.00291892307084,100.0
2,2019-06-13,45000.0,162,45162.0,0.0,BUY,BUY,-106.21923937360162,0.0
3,2019-06-14,49000.0,225,45162.0,3613.0,SELL,SELL,14.565186348707758,80.0
4,2019-08-28,45800.0,164,45964.0,0.0,BUY,BUY,-137.81425035821295,0.0
5,2019-10-25,38400.0,176,45964.0,-7740.0,SELL,SELL,97.08222811671064,100.0
6,2019-11-07,34600.0,124,34724.0,0.0,BUY,BUY,-38.15261044176696,13.636363636363637
7,2019-12-18,31000.0,142,34724.0,-3866.0,SELL,SELL,33.81437464629306,84.61538461538461
