,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,MFII_14
0,2019-02-28,101500.0,365,101865.0,0.0, ,BUY,51.33501693004194
1,2019-03-01,105500.0,485,101865.0,3150.0, ,SELL,58.32869686046678
2,2019-03-08,99000.0,356,99356.0,0.0, ,BUY,51.64185529002416
3,2019-06-03,72500.0,333,99356.0,-27189.0, ,SELL,67.43635867888912
4,2019-08-05,86000.0,309,86309.0,0.0, ,BUY,60.116804016335756
5,2019-08-07,100500.0,462,86309.0,13729.0, ,SELL,64.3767293893703
6,2019-09-13,107000.0,385,107385.0,0.0, ,BUY,58.2284089515084
7,2019-10-11,101500.0,466,107385.0,-6351.0, ,SELL,48.135457408764026
8,2019-10-15,98500.0,354,98854.0,0.0, ,BUY,52.10491157090879
9,2019-10-24,97500.0,448,98854.0,-1802.0, ,SELL,46.569381382522124
10,2019-10-28,91500.0,329,91829.0,0.0, ,BUY,40.465289590901385
11,2019-12-06,81000.0,372,91829.0,-11201.0, ,SELL,56.33631699482282
