,Date,Close Price,Fee,Purchased Price,Capital Gain,SO,SO_14
0,2019-04-25,49400.0,177,49577.0,0.0,BUY,13.333333333333334
1,2019-06-11,51000.0,234,49577.0,1189.0,SELL,90.9090909090909
2,2019-07-02,50000.0,180,50180.0,0.0,BUY,5.405405405405405
3,2019-07-19,51000.0,234,50180.0,586.0,SELL,84.84848484848484
4,2019-08-29,50000.0,180,50180.0,0.0,BUY,0.0
5,2019-08-30,56000.0,257,50180.0,5563.0,SELL,100.0
6,2019-09-16,51000.0,183,51183.0,0.0,BUY,16.666666666666668
