,Date,Close Price,Fee,Purchased Price,Capital Gain,SO,SO_14
0,2019-03-11,34400.0,123,34523.0,0.0,BUY,16.666666666666668
1,2019-07-01,26200.0,120,34523.0,-8443.0,SELL,92.85714285714286
2,2019-07-18,25800.0,92,25892.0,0.0,BUY,17.391304347826086
3,2019-10-17,20600.0,94,25892.0,-5386.0,SELL,88.57142857142857
4,2019-11-05,19400.0,69,19469.0,0.0,BUY,11.11111111111111
