,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-28,378000.0,1360,379360.0,0.0, ,BUY,BUY,55.99058268025166,3857.0,4067.3425777154976,3646.6574222845024,15.625
1,2019-02-11,393000.0,1807,379360.0,11833.0, , ,SELL,52.275980992652116,3896.5,4049.1138918971665,3743.8861081028335,80.0
2,2019-02-12,382000.0,1375,383375.0,0.0, ,BUY, ,51.4579274428274,3891.0,4046.2932709424335,3735.7067290575665,42.857142857142854
3,2019-02-18,390000.0,1794,383375.0,4831.0, , ,SELL,54.27978719438988,3850.5,3973.3779882647823,3727.6220117352177,80.95238095238095
4,2019-02-20,387000.0,1393,388393.0,0.0, ,BUY, ,44.08574177527263,3844.0,3946.6450193628507,3741.3549806371493,66.66666666666667
5,2019-02-21,387000.0,1780,388393.0,-3173.0, ,SELL, ,45.560541450699674,3844.5,3947.5485322554377,3741.4514677445623,66.66666666666667
6,2019-02-22,384000.0,1382,385382.0,0.0, ,BUY, ,45.95565194933305,3842.5,3944.259520439122,3740.740479560878,52.38095238095238
7,2019-02-25,391000.0,1798,385382.0,3820.0, ,SELL,SELL,48.90337383813755,3849.0,3950.567711404757,3747.432288595243,85.71428571428571
8,2019-02-28,386000.0,1389,387389.0,0.0, ,BUY, ,40.02762795841825,3854.0,3962.3328205116068,3745.6671794883932,61.904761904761905
9,2019-03-01,391000.0,1798,387389.0,1813.0, ,SELL,SELL,37.71978246148185,3856.0,3966.887330205033,3745.112669794967,85.71428571428571
10,2019-03-04,385000.0,1386,386386.0,0.0, ,BUY, ,40.054656012687914,3859.5,3964.851791631657,3754.148208368343,57.142857142857146
11,2019-03-26,382000.0,1757,386386.0,-6143.0, , ,SELL,48.88409346344837,3805.5,3911.419780966541,3699.580219033459,100.0
12,2019-04-12,383000.0,1378,384378.0,0.0, ,BUY,BUY,51.55734660773722,3882.5,4050.6517172080025,3714.3482827919975,16.129032258064516
13,2019-05-08,390000.0,1794,384378.0,3828.0, ,SELL,SELL,51.53055566513112,3847.5,3919.57634840917,3775.42365159083,90.0
14,2019-05-09,380000.0,1368,381368.0,0.0, ,BUY, ,47.98432827614302,3843.0,3915.138755187486,3770.861244812514,40.0
15,2019-05-27,382000.0,1757,381368.0,-1125.0, ,SELL, ,48.49602673893769,3736.5,3964.0324152730773,3508.9675847269227,77.27272727272727
16,2019-05-28,369000.0,1328,370328.0,0.0, ,BUY, ,34.0617719769278,3731.5,3958.5044052435987,3504.4955947564013,50.0
17,2019-05-29,378000.0,1738,370328.0,5934.0, , ,SELL,41.6653879398682,3731.0,3957.5303511673437,3504.4696488326563,83.33333333333333
18,2019-07-23,425000.0,1530,426530.0,0.0, ,BUY, ,44.69473428469003,4229.0,4385.831119360923,4072.168880639077,40.0
19,2019-07-30,427000.0,1964,426530.0,-1494.0, ,SELL,SELL,41.670991054474,4246.5,4331.652803829352,4161.347196170648,84.21052631578948
20,2019-07-31,430000.0,1548,431548.0,0.0, ,BUY, ,34.82005745807527,4249.5,4337.698639445289,4161.301360554711,100.0
21,2019-08-01,428000.0,1968,431548.0,-5516.0, ,SELL,SELL,43.38243112564718,4251.0,4340.196412483911,4161.803587516089,89.47368421052632
22,2019-08-02,428000.0,1540,429540.0,0.0, ,BUY, ,35.77379766740184,4251.0,4340.196412483911,4161.803587516089,89.47368421052632
23,2019-08-08,426000.0,1959,429540.0,-5499.0, ,SELL,SELL,49.22452255804696,4226.0,4336.34491379307,4115.65508620693,84.0
24,2019-08-15,429000.0,1544,430544.0,0.0, ,BUY, ,57.4050789421086,4235.0,4348.929802949009,4121.070197050991,88.88888888888889
25,2019-08-16,428000.0,1968,430544.0,-4512.0, , ,SELL,57.356351625313565,4235.5,4350.125477098244,4120.874522901756,85.18518518518519
26,2019-08-26,433000.0,1558,434558.0,0.0, ,BUY, ,62.930886874107806,4291.0,4473.087890865922,4108.912109134078,48.484848484848484
27,2019-08-27,438000.0,2014,434558.0,1428.0, ,SELL, ,64.81738152356803,4296.5,4482.32518666747,4110.67481333253,60.0
28,2019-09-03,435000.0,1566,436566.0,0.0, ,BUY, ,62.81321284334203,4341.0,4489.040534989576,4192.959465010424,50.0
29,2019-09-26,436000.0,2005,436566.0,-2571.0, , ,SELL,53.81980253732716,4271.5,4419.049991528295,4123.950008471705,95.45454545454545
30,2019-10-01,425000.0,1530,426530.0,0.0, ,BUY, ,46.68232409820712,4254.5,4353.792497198932,4155.207502801068,40.0
31,2019-10-22,423000.0,1945,426530.0,-5475.0, ,SELL,SELL,55.00160939743779,4198.0,4333.735036007657,4062.2649639923425,89.47368421052632
32,2019-10-31,411000.0,1479,412479.0,0.0, ,BUY,BUY,52.31258360678906,4198.5,4343.727407881571,4053.2725921184297,10.714285714285714
33,2019-12-05,406000.0,1867,412479.0,-8346.0, , ,SELL,32.901060320883275,4010.5,4201.022964495098,3819.9770355049027,89.65517241379311
34,2019-12-12,395000.0,1422,396422.0,0.0, ,BUY, ,33.94409983728151,3991.5,4149.141999479834,3833.8580005201657,48.38709677419355
35,2019-12-23,402000.0,1849,396422.0,3729.0, ,SELL, ,54.86416108466198,3974.5,4119.2031444026015,3829.7968555973985,57.142857142857146
36,2019-12-26,400000.0,1440,401440.0,0.0, ,BUY, ,50.97970684674216,3981.5,4116.596261976415,3846.403738023585,47.61904761904762
