,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-02-12,80500.0,289,80789.0,0.0,BUY,780.25,874.083629366022,686.416370633978
1,2019-02-13,80500.0,370,80789.0,-659.0,SELL,785.75,871.4981778232051,700.0018221767949
2,2019-02-20,82500.0,297,82797.0,0.0,BUY,812.5,871.7874354311266,753.2125645688734
3,2019-03-15,81500.0,374,82797.0,-1671.0,SELL,801.25,838.3815229959666,764.1184770040334
4,2019-03-19,80000.0,288,80288.0,0.0,BUY,798.25,828.7909561081509,767.7090438918491
5,2019-04-30,77500.0,356,80288.0,-3144.0,SELL,738.0,784.303347611161,691.696652388839
6,2019-05-06,73000.0,262,73262.0,0.0,BUY,735.75,779.1406671992954,692.3593328007046
7,2019-05-30,70500.0,324,73262.0,-3086.0,SELL,704.25,752.0281330736144,656.4718669263856
8,2019-05-31,72000.0,259,72259.0,0.0,BUY,702.5,744.9852915724961,660.0147084275039
9,2019-06-03,72000.0,331,72259.0,-590.0,SELL,702.0,743.4004830889689,660.5995169110311
10,2019-06-20,72000.0,259,72259.0,0.0,BUY,710.75,750.784360242172,670.715639757828
11,2019-07-05,78500.0,361,72259.0,5880.0,SELL,725.5,763.6968585095686,687.3031414904314
12,2019-07-16,76000.0,273,76273.0,0.0,BUY,747.0,817.809603868402,676.190396131598
13,2019-08-16,76000.0,349,76273.0,-622.0,SELL,740.75,797.3428440706067,684.1571559293933
14,2019-08-19,73500.0,264,73764.0,0.0,BUY,739.0,794.0090901579003,683.9909098420997
15,2019-10-15,65500.0,301,73764.0,-8565.0,SELL,640.25,672.105140872393,608.394859127607
16,2019-10-25,64500.0,232,64732.0,0.0,BUY,643.5,678.8694783676549,608.1305216323451
17,2019-10-29,66000.0,303,64732.0,965.0,SELL,644.0,679.8608421540823,608.1391578459177
18,2019-11-01,65000.0,234,65234.0,0.0,BUY,650.5,675.9754784057141,625.0245215942859
19,2019-11-13,66000.0,303,65234.0,463.0,SELL,652.25,675.1574223779107,629.3425776220893
20,2019-11-14,66000.0,237,66237.0,0.0,BUY,652.5,675.6300670124408,629.3699329875592
21,2019-11-15,67000.0,308,66237.0,455.0,SELL,652.5,675.6300670124408,629.3699329875592
22,2019-11-20,67000.0,241,67241.0,0.0,BUY,653.25,677.8009673943819,628.6990326056181
23,2019-11-21,68500.0,315,67241.0,944.0,SELL,654.75,682.941310718021,626.558689281979
24,2019-11-22,66000.0,237,66237.0,0.0,BUY,655.5,683.4105714739057,627.5894285260943
25,2019-11-26,68500.0,315,66237.0,1948.0,SELL,657.75,688.8104249809948,626.6895750190052
26,2019-12-17,74500.0,268,74768.0,0.0,BUY,725.0,787.7694193059009,662.2305806940991
27,2019-12-18,76500.0,351,74768.0,1381.0,SELL,729.75,789.455527382312,670.044472617688
