,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-12,25200.0,90,25290.0,0.0, ,BUY, ,60.57865922375076,-64.90929705215447,33.333333333333336
1,2019-02-21,26200.0,120,25290.0,790.0, ,SELL, ,62.56678449894086,8.58369098712398,61.111111111111114
2,2019-02-25,24000.0,86,24086.0,0.0, ,BUY,BUY,69.52750680891116,-101.41843971631232,0.0
3,2019-02-27,26400.0,121,24086.0,2193.0, ,SELL, ,67.59279041267138,36.37673329731618,66.66666666666667
4,2019-02-28,25400.0,91,25491.0,0.0, ,BUY, ,61.51167287429964,-12.318840579710065,41.1764705882353
5,2019-03-19,24800.0,114,25491.0,-805.0, ,SELL, ,25.971005050445655,7.179487179487357,42.10526315789474
6,2019-03-20,24200.0,87,24287.0,0.0, ,BUY, ,29.07138308528964,-61.84165817193336,38.46153846153846
7,2019-03-27,24800.0,114,24287.0,399.0, ,SELL, ,57.00228272689461,26.31578947368469,66.66666666666667
8,2019-03-29,24000.0,86,24086.0,0.0, ,BUY, ,57.42608274667388,-31.68044077134921,33.333333333333336
9,2019-04-01,25800.0,118,24086.0,1596.0, ,SELL,SELL,76.3695259644673,166.66666666666632,86.66666666666667
10,2019-05-03,27800.0,100,27900.0,0.0, ,BUY, ,57.66819084860813,-88.0880880880882,22.22222222222222
11,2019-06-07,24400.0,112,27900.0,-3612.0, ,SELL, ,75.85736304656467,8.385744234800358,58.333333333333336
12,2019-07-22,30600.0,110,30710.0,0.0, ,BUY,BUY,73.5514018735602,-36.187563710499205,5.882352941176471
13,2019-07-25,32600.0,149,30710.0,1741.0, ,SELL, ,62.518113710754704,28.38164251207723,66.66666666666667
14,2019-07-31,31800.0,114,31914.0,0.0, ,BUY, ,67.29505764825755,-10.861132660978178,47.05882352941177
15,2019-08-16,31400.0,144,31914.0,-658.0, ,SELL, ,52.915229969416714,23.41175133537905,73.33333333333333
16,2019-08-26,30200.0,108,30308.0,0.0, ,BUY, ,69.17064078162453,-1.6374269005849018,42.857142857142854
17,2019-08-27,31000.0,142,30308.0,550.0, ,SELL, ,68.69430061558889,32.93413173652719,61.904761904761905
18,2019-09-03,30200.0,108,30308.0,0.0, ,BUY, ,63.30119744602427,-15.895278167367808,40.0
19,2019-10-18,26800.0,123,30308.0,-3631.0, ,SELL,SELL,50.862802385759096,42.276422764227625,89.47368421052632
20,2019-10-31,25400.0,91,25491.0,0.0, , ,BUY,39.86085622147745,7.03949941337531,15.789473684210526
21,2019-12-10,21200.0,97,25491.0,-4388.0, ,SELL, ,70.39218569386995,9.098808976128323,77.14285714285714
