,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-05-14,52500.0,189,52689.0,0.0,BUY,BUY,BUY,BUY,19.492082924369683,555.5,605.4899989997999,505.5100010002001,-104.24242424242408,17.647058823529413
1,2019-09-11,39200.0,180,52689.0,-13669.0,SELL,SELL,SELL,SELL,89.2605152605457,360.0,388.4253408071076,331.5746591928924,176.93059628543483,80.0
2,2019-11-26,27200.0,97,27297.0,0.0,BUY,BUY,BUY,BUY,19.72411276868084,307.8,346.4554006576095,269.1445993423905,-110.17123994223243,0.0
