,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-28,378000.0,1360,379360.0,0.0, ,BUY,BUY,BUY,55.99058268025166,3857.0,4067.3425777154976,3646.6574222845024,-39.62879357913207,15.625
1,2019-02-19,392000.0,1803,379360.0,10837.0, ,SELL,SELL,SELL,54.20461301118243,3846.5,3953.8824939177707,3739.1175060822293,116.86697057604644,90.47619047619048
2,2019-03-07,382000.0,1375,383375.0,0.0, ,BUY,BUY,BUY,38.91785693530692,3860.0,3962.371871136558,3757.628128863442,-75.44836116264662,0.0
3,2019-03-27,382000.0,1757,383375.0,-3132.0, ,SELL,SELL,SELL,51.66802816860431,3801.0,3895.8472456110353,3706.1527543889647,37.00333636639395,84.61538461538461
4,2019-04-12,383000.0,1378,384378.0,0.0, ,BUY,BUY,BUY,51.55734660773722,3882.5,4050.6517172080025,3714.3482827919975,-38.67569601203926,16.129032258064516
5,2019-05-08,390000.0,1794,384378.0,3828.0, ,SELL,SELL,SELL,51.53055566513112,3847.5,3919.57634840917,3775.42365159083,115.73823688480142,90.0
6,2019-05-22,354000.0,1274,355274.0,0.0, ,BUY,BUY,BUY,29.939577677315256,3755.0,3997.1156748333324,3512.8843251666676,-136.96885492647888,13.636363636363637
7,2019-05-30,378000.0,1738,355274.0,20988.0, ,SELL,SELL,SELL,43.7610759377606,3728.5,3951.683780772708,3505.316219227292,36.149022500922165,83.33333333333333
8,2019-07-24,419000.0,1508,420508.0,0.0, ,BUY,BUY,BUY,38.008605414069315,4239.5,4349.31347822558,4129.68652177442,-64.71306471306417,14.285714285714286
9,2019-07-30,427000.0,1964,420508.0,4528.0, ,SELL,SELL,SELL,41.670991054474,4246.5,4331.652803829352,4161.347196170648,78.45303867403295,84.21052631578948
10,2019-09-05,432000.0,1555,433555.0,0.0, ,BUY,BUY,BUY,64.9820442586341,4348.0,4480.6046756340065,4215.3953243659935,-26.5895953757236,18.181818181818183
11,2019-10-22,423000.0,1945,433555.0,-12500.0, ,SELL,SELL,SELL,55.00160939743779,4198.0,4333.735036007657,4062.2649639923425,34.08360128617365,89.47368421052632
12,2019-10-31,411000.0,1479,412479.0,0.0, ,BUY,BUY,BUY,52.31258360678906,4198.5,4343.727407881571,4053.2725921184297,-66.08416189615316,10.714285714285714
13,2019-12-06,410000.0,1886,412479.0,-4365.0, ,SELL,SELL,SELL,37.842163286260416,4010.0,4199.525723847714,3820.4742761522857,64.00373744452226,100.0
14,2019-12-19,390000.0,1404,391404.0,0.0, ,BUY,BUY,BUY,46.5944315799918,3972.5,4118.633500608177,3826.366499391823,-59.76863753213359,0.0
