,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-28,213000.0,766,213766.0,0.0, ,BUY,BUY,54.793342728667135,2187.0,2407.099977283052,1966.900022716948,-27.233400110326997
1,2019-02-15,234000.0,1076,213766.0,19158.0, , ,SELL,71.23791845253737,2166.5,2351.029130491638,1981.9708695083618,99.65310627562297
2,2019-03-08,235000.0,846,235846.0,0.0, ,BUY,BUY,47.77634634380992,2404.0,2789.0921967529334,2018.9078032470666,-17.023234414538752
3,2019-03-12,246000.0,1131,235846.0,9023.0, , ,SELL,30.607400935523913,2437.0,2764.4812971758847,2109.5187028241153,7.318295739348278
4,2019-04-05,264000.0,950,264950.0,0.0, ,BUY,BUY,61.82934501676481,2633.5,2791.522150346083,2475.477849653917,-3.7243947858469593
5,2019-04-11,267000.0,1228,264950.0,822.0, , ,SELL,50.73703566025912,2648.0,2750.293694820356,2545.706305179644,11.494252873562923
6,2019-05-02,278000.0,1000,279000.0,0.0, ,BUY, ,49.43250105874518,2781.0,3025.0409801652177,2536.9590198347823,25.70412906754188
7,2019-05-06,285000.0,1311,279000.0,4689.0, , ,SELL,59.343942891121266,2804.0,3008.4896085379405,2599.5103914620595,8.672541614211534
8,2019-05-10,293000.0,1054,294054.0,0.0, ,BUY, ,59.812542142595774,2865.0,3004.6424004376895,2725.3575995623105,63.87764282501113
9,2019-05-24,279000.0,1283,294054.0,-16337.0, , ,SELL,43.646548858619674,2787.5,3055.2218706045514,2519.7781293954486,3.9761431411530843
10,2019-05-28,279000.0,1004,280004.0,0.0, ,BUY, ,30.818152434262274,2776.5,3031.9427528821284,2521.0572471178716,11.913853673437941
11,2019-05-29,290000.0,1334,280004.0,8662.0, ,SELL,SELL,39.11411163678937,2775.5,3028.8357456025506,2522.1642543974494,59.471823663963235
12,2019-06-13,286000.0,1029,287029.0,0.0, ,BUY, ,42.812502716119695,2811.5,3025.1609463612854,2597.8390536387146,26.800670016750548
13,2019-06-14,286000.0,1315,287029.0,-2344.0, ,SELL,SELL,39.85589003795906,2827.5,3001.7268636003073,2653.2731363996927,44.21616793211264
14,2019-06-17,285000.0,1026,286026.0,0.0, ,BUY, ,41.067281287635126,2837.5,2991.626571362631,2683.373428637369,19.169923692536603
15,2019-06-18,291000.0,1338,286026.0,3636.0, ,SELL,SELL,38.07189677371521,2849.5,2985.951456569727,2713.048543430273,62.57110352673504
16,2019-06-21,290000.0,1044,291044.0,0.0, ,BUY, ,54.079314715849485,2875.0,2971.4365076099302,2778.5634923900698,83.96731473654617
17,2019-06-26,292000.0,1343,291044.0,-387.0, , ,SELL,51.23947964664931,2887.5,2961.222452482267,2813.777547517733,30.303030303030322
18,2019-07-03,286000.0,1029,287029.0,0.0, ,BUY,BUY,58.24586302347554,2904.0,2999.163018026963,2808.836981973037,-17.888132425577844
19,2019-07-09,293000.0,1347,287029.0,4624.0, , ,SELL,61.5475684608191,2905.0,2998.4879671401623,2811.5120328598377,4.711425206124581
20,2019-07-10,289000.0,1040,290040.0,0.0, ,BUY,BUY,53.92253855198158,2902.5,2994.7767576370134,2810.2232423629866,-9.085213032581713
21,2019-07-16,294000.0,1352,290040.0,2608.0, , ,SELL,66.04077540012942,2910.5,2998.698639445289,2822.301360554711,50.76142131979696
22,2019-07-17,298000.0,1072,299072.0,0.0, ,BUY, ,67.90628352522376,2914.0,3007.2523458149985,2820.7476541850015,96.67294413057056
23,2019-07-18,311000.0,1430,299072.0,10498.0, ,SELL, ,69.92871682397308,2920.0,3042.80065146407,2797.19934853593,266.39061421670056
