,Date,Close Price,Fee,Purchased Price,Capital Gain,SO,SO_14
0,2019-01-18,90000.0,324,90324.0,0.0,BUY,0.0
1,2019-01-23,92500.0,425,90324.0,1751.0,SELL,87.5
2,2019-03-25,105500.0,379,105879.0,0.0,BUY,15.384615384615385
3,2019-04-02,114000.0,524,105879.0,7597.0,SELL,96.0
4,2019-05-16,121000.0,435,121435.0,0.0,BUY,7.142857142857143
5,2019-09-06,74000.0,340,121435.0,-47775.0,SELL,100.0
6,2019-09-30,68500.0,246,68746.0,0.0,BUY,14.285714285714286
7,2019-11-05,72500.0,333,68746.0,3421.0,SELL,90.0
8,2019-11-11,70000.0,252,70252.0,0.0,BUY,14.285714285714286
