,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-01-28,435000.0,1566,436566.0,0.0, ,BUY, ,66.45678135971076,4363.0,4508.753216088016,4217.246783911984,36.0
1,2019-03-22,408000.0,1876,436566.0,-30442.0, , ,SELL,47.634979070058684,4041.0,4131.088845036455,3950.911154963546,92.3076923076923
2,2019-03-28,416000.0,1497,417497.0,0.0, ,BUY, ,56.79660546559119,4056.0,4181.602547744869,3930.3974522551307,65.51724137931035
3,2019-03-29,421000.0,1936,417497.0,1567.0, ,SELL,SELL,63.67182421304728,4064.5,4206.552807082444,3922.4471929175556,82.14285714285714
4,2019-04-04,404000.0,1454,405454.0,0.0, ,BUY,BUY,54.588441274383115,4088.0,4243.512057410357,3932.487942589644,15.384615384615385
5,2019-04-24,413000.0,1899,405454.0,5647.0, , ,SELL,51.46903265499441,4059.5,4223.752853856491,3895.247146143509,90.47619047619048
6,2019-04-25,403000.0,1450,404450.0,0.0, ,BUY, ,40.04282983438411,4053.0,4211.000000000006,3894.999999999994,42.857142857142854
7,2019-05-31,306000.0,1407,404450.0,-99857.0, , ,SELL,61.69900108990987,3009.5,3477.0671074829816,2541.9328925170184,91.89189189189189
8,2019-06-10,294000.0,1058,295058.0,0.0, ,BUY, ,68.37172345449854,2946.0,3153.7883538603687,2738.2116461396313,48.275862068965516
9,2019-06-25,306000.0,1407,295058.0,9535.0, , ,SELL,30.785898684284206,2962.0,3135.9655138238663,2788.0344861761337,88.88888888888889
10,2019-06-27,296000.0,1065,297065.0,0.0, ,BUY, ,40.09533600368117,2959.5,3132.181788269643,2786.818211730357,42.42424242424242
11,2019-07-01,306000.0,1407,297065.0,7528.0, ,SELL, ,49.511673121607025,2957.5,3129.1828471338995,2785.8171528661005,72.72727272727273
12,2019-07-09,293000.0,1054,294054.0,0.0, ,BUY,BUY,61.900683032894406,2947.0,3099.590956481706,2794.409043518294,18.51851851851852
13,2019-09-06,260000.0,1196,294054.0,-35250.0, ,SELL,SELL,62.86841222340362,2444.0,2533.532117142408,2354.467882857592,91.30434782608695
14,2019-09-19,246000.0,885,246885.0,0.0, ,BUY,BUY,52.82305684600751,2518.0,2708.6410239166844,2327.3589760833156,11.428571428571429
15,2019-10-18,235000.0,1081,246885.0,-12966.0, , ,SELL,60.65138294891374,2266.5,2371.623736615485,2161.376263384515,100.0
16,2019-10-31,225000.0,810,225810.0,0.0, ,BUY,BUY,55.66953266729937,2296.0,2445.9866660740277,2146.0133339259723,17.24137931034483
17,2019-11-05,243000.0,1117,225810.0,16073.0, , ,SELL,62.69575432804429,2313.0,2455.140775289858,2170.859224710142,80.0
18,2019-11-07,239000.0,860,239860.0,0.0, ,BUY, ,60.24317062662836,2330.5,2481.6919310016306,2179.3080689983694,60.60606060606061
19,2019-11-08,258000.0,1186,239860.0,16954.0, ,SELL,SELL,66.81096593845146,2346.0,2529.3466661818584,2162.6533338181416,92.85714285714286
20,2019-11-14,246000.0,885,246885.0,0.0, ,BUY, ,62.57939526238753,2408.0,2629.594223751437,2186.405776248563,56.25
21,2019-11-15,251000.0,1154,246885.0,2961.0, ,SELL, ,65.56660951820373,2416.0,2640.178500307237,2191.821499692763,66.66666666666667
22,2019-11-20,245000.0,882,245882.0,0.0, ,BUY, ,65.6186417824715,2430.0,2654.8555091608873,2205.1444908391127,54.166666666666664
23,2019-11-25,250000.0,1150,245882.0,2968.0, ,SELL, ,62.70988087145303,2439.0,2661.7913822390847,2216.2086177609153,55.26315789473684
24,2019-11-28,247000.0,889,247889.0,0.0, ,BUY, ,63.22314915350527,2476.0,2687.981131235782,2264.018868764218,35.483870967741936
25,2019-12-06,255000.0,1173,247889.0,5938.0, ,SELL, ,66.92828058040776,2509.5,2642.3871701858457,2376.6128298141543,70.37037037037037
26,2019-12-12,247000.0,889,247889.0,0.0, ,BUY, ,70.33483130325618,2504.5,2625.409056732744,2383.590943267256,27.272727272727273
27,2019-12-16,269000.0,1237,247889.0,19874.0, ,SELL,SELL,68.47462430171839,2517.0,2665.3374531263157,2368.6625468736843,90.3225806451613
