,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-05-16,50000.0,180,50180.0,0.0,BUY,BUY,18.096570417016835,508.7,525.8592540630423,491.5407459369577
1,2019-07-26,53500.0,246,50180.0,3074.0,SELL,SELL,80.61864566760988,509.2,529.335540717846,489.0644592821539
2,2019-08-27,54500.0,196,54696.0,0.0,BUY,BUY,9.529396430426289,545.5,558.8790881602633,532.1209118397367
