,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-12,304000.0,1094,305094.0,0.0, ,BUY,BUY,63.5380218027718,3100.0,3367.5817632051912,2832.4182367948088,-47.44397759103624
1,2019-02-22,311000.0,1430,305094.0,4476.0, , ,SELL,28.849497967534816,3077.0,3173.1457227337714,2980.8542772662286,4.068584713746267
2,2019-02-26,304000.0,1094,305094.0,0.0, ,BUY,BUY,27.773391329053737,3073.0,3167.042543564066,2978.957456435934,-20.395738203957936
3,2019-02-27,311000.0,1430,305094.0,4476.0, ,SELL,SELL,32.91140539835091,3075.5,3170.6787791474508,2980.3212208525492,53.60580482748465
4,2019-03-05,306000.0,1101,307101.0,0.0, ,BUY,BUY,30.213889628922473,3076.0,3171.7914401186204,2980.2085598813796,-4.761904761905301
5,2019-03-06,307000.0,1412,307101.0,-1513.0, , ,SELL,32.12203861895283,3073.0,3165.5418824100702,2980.4581175899298,18.81977671451297
6,2019-03-07,307000.0,1105,308105.0,0.0, ,BUY,BUY,31.456222513526427,3071.0,3161.9725233243494,2980.0274766756506,-14.55160744500907
7,2019-03-08,310000.0,1426,308105.0,469.0, ,SELL,SELL,52.56795117966158,3069.0,3155.463865284865,2982.536134715135,71.57894736842104
8,2019-03-13,307000.0,1105,308105.0,0.0, ,BUY,BUY,72.15452631188153,3073.0,3158.8137518116955,2987.1862481883045,-15.195791934541202
9,2019-04-02,309000.0,1421,308105.0,-526.0, , ,SELL,26.366163171403883,3061.5,3113.758970521809,3009.241029478191,45.01424501424605
10,2019-04-11,303000.0,1090,304090.0,0.0, ,BUY,BUY,28.40519970811195,3073.5,3164.3350152749435,2982.6649847250565,-25.579536370903963
11,2019-04-15,309000.0,1421,304090.0,3489.0, ,SELL,SELL,40.58126513697655,3076.5,3165.7804569880736,2987.2195430119264,47.179487179486706
12,2019-04-30,310000.0,1116,311116.0,0.0, ,BUY,BUY,55.28019406201108,3112.0,3189.6144316477234,3034.3855683522766,-20.930750389668592
13,2019-05-02,310000.0,1426,311116.0,-2542.0, , ,SELL,64.79922760275642,3113.0,3189.7072356430544,3036.2927643569456,0.47961630695399965
14,2019-05-03,304000.0,1094,305094.0,0.0, ,BUY,BUY,52.12551879916769,3107.0,3186.774682700711,3027.225317299289,-136.5967365967368
15,2019-05-23,305000.0,1403,305094.0,-1497.0, , ,SELL,6.49135139931883,3038.5,3133.2153630621738,2943.7846369378262,10.779436152570469
16,2019-05-28,304000.0,1094,305094.0,0.0,BUY,BUY, ,14.69916309228293,3028.0,3095.4091981854067,2960.5908018145933,1.216545012165451
17,2019-05-29,310000.0,1426,305094.0,3480.0, ,SELL,SELL,17.37076644561506,3028.0,3095.4091981854067,2960.5908018145933,138.04713804713745
18,2019-06-13,306000.0,1101,307101.0,0.0, ,BUY,BUY,23.497430930467914,3050.5,3103.594255809827,2997.405744190173,-6.349206349205738
19,2019-06-14,306000.0,1407,307101.0,-2508.0, , ,SELL,40.346850271699104,3054.5,3096.6781934179185,3012.3218065820815,11.173184357543942
20,2019-06-18,306000.0,1101,307101.0,0.0, ,BUY,BUY,31.90341832039219,3056.5,3097.132499307812,3015.867500692188,-56.83355886332869
21,2019-06-21,305000.0,1403,307101.0,-3504.0, , ,SELL,50.02806606186774,3059.5,3090.788975694313,3028.211024305687,37.73584905660353
22,2019-06-27,306000.0,1101,307101.0,0.0, ,BUY,BUY,46.24369010838672,3061.0,3086.999999999987,3035.000000000013,-2.932551319648092
23,2019-06-28,306000.0,1407,307101.0,-2508.0, , ,SELL,56.36560465555076,3059.0,3077.8679622640952,3040.1320377359048,77.46478873239357
24,2019-07-26,326000.0,1173,327173.0,0.0, ,BUY,BUY,34.472894566020344,3288.5,3466.182300750521,3110.817699249479,-19.844198441984272
25,2019-07-31,336000.0,1545,327173.0,7282.0, , ,SELL,54.791477205619294,3315.0,3415.0999500499297,3214.9000499500703,28.72474747474803
26,2019-08-05,331000.0,1191,332191.0,0.0, ,BUY,BUY,69.4542178410472,3319.5,3393.3850458482525,3245.6149541517475,-2.026342451873631
27,2019-09-09,323000.0,1485,332191.0,-10676.0, , ,SELL,41.83100771522416,3216.0,3247.240998703607,3184.759001296393,7.751937984495411
28,2019-09-10,320000.0,1152,321152.0,0.0, ,BUY,BUY,27.412386740907195,3214.5,3245.7889756943046,3183.2110243056954,-34.755134281201386
29,2019-09-13,322000.0,1481,321152.0,-633.0, ,SELL,SELL,23.889245240459218,3211.0,3236.219040425813,3185.780959574187,30.384271671134037
30,2019-09-16,315000.0,1134,316134.0,0.0,BUY,BUY, ,19.107559670522377,3207.5,3243.762928728921,3171.237071271079,-245.19230769230975
31,2019-09-18,323000.0,1485,316134.0,5381.0, ,SELL,SELL,24.24699710767213,3208.0,3245.7359245282105,3170.2640754717895,67.54772393538964
32,2019-09-20,322000.0,1159,323159.0,0.0,BUY,BUY, ,17.367917298933037,3208.0,3245.2021504754607,3170.7978495245393,34.912718204491085
33,2019-09-23,321000.0,1476,323159.0,-3635.0, , ,SELL,18.809436781139908,3207.5,3244.310324638596,3170.689675361404,27.397260273972588
34,2019-10-09,297000.0,1069,298069.0,0.0, ,BUY,BUY,53.46936497088907,3271.0,3592.9875774001202,2949.0124225998798,-187.02990277013373
35,2019-10-30,305000.0,1403,298069.0,5528.0, ,SELL,SELL,79.97838590231507,3023.0,3382.4495792180032,2663.5504207819968,18.373367045933474
36,2019-12-03,352000.0,1267,353267.0,0.0, ,BUY,BUY,46.98195241043011,3556.0,3773.1082679217848,3338.8917320782152,-3.7088548910524928
