,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-01-28,483000.0,1738,484738.0,0.0,BUY,BUY,0.0,4871.5,4923.758970521816,4819.241029478184
1,2019-03-05,600000.0,2760,484738.0,112502.0,SELL,SELL,100.0,4888.5,5398.491176394259,4378.508823605741
2,2019-04-12,590000.0,2124,592124.0,0.0,BUY,BUY,12.201934516112345,5837.5,6143.07323181195,5531.92676818805
3,2019-06-19,602500.0,2771,592124.0,7605.0,SELL,SELL,83.55501813784764,5906.25,6287.325779865369,5525.174220134631
4,2019-07-10,580000.0,2088,582088.0,0.0,BUY,BUY,7.413263711412242,5928.75,6497.581038182692,5359.918961817308
5,2019-11-13,595000.0,2737,582088.0,10175.0,SELL,SELL,80.24565738789155,5756.25,6158.703413453035,5353.796586546965
6,2019-11-25,575000.0,2070,577070.0,0.0,BUY,BUY,14.285714285714292,5852.5,6088.031314266276,5616.968685733724
7,2019-12-13,675000.0,3105,577070.0,94825.0,SELL,SELL,83.9386223532565,5890.0,6334.522215417856,5445.477784582144
