,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-04-05,31200.0,112,31312.0,0.0,BUY,BUY,BUY,12.683886177467059,-180.15873015873026,11.11111111111111
1,2019-07-10,28400.0,130,31312.0,-3042.0,SELL,SELL,SELL,84.34989053683373,140.83510261854195,85.71428571428571
2,2019-08-13,23800.0,85,23885.0,0.0,BUY,BUY,BUY,18.875809889225508,-90.7103825136613,18.181818181818183
