,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-18,485000.0,1746,486746.0,0.0,BUY, , ,0.0,,,,
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL,SELL, ,100.0,4888.5,5398.491176394259,4378.508823605741,666.6666666666625
2,2019-03-22,597500.0,2151,599651.0,0.0, ,BUY,BUY,59.65103098798153,5670.25,6792.352825056599,4548.147174943401,-10.673476737714166
3,2019-03-26,592500.0,2725,599651.0,-9876.0, ,SELL,SELL,38.10181367190247,5779.75,6756.839939565442,4802.660060434558,26.74012077550588
4,2019-03-28,592500.0,2133,594633.0,0.0,BUY, , ,18.087527389321764,5889.25,6633.812119638113,5144.687880361887,12.78780851416264
5,2019-04-15,590000.0,2714,594633.0,-7347.0, ,SELL,SELL,12.201934516112345,5832.5,6130.4513383087915,5534.5486616912085,59.09181043029913
6,2019-04-16,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,5827.5,6117.284402616841,5537.715597383159,63.983488132094635
7,2019-04-17,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,12.201934516112345,5822.5,6103.524909927927,5541.475090072073,69.29201635463708
8,2019-04-18,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,5817.5,6089.115537110821,5545.884462889179,75.073050123623
9,2019-04-19,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,15.554017077110743,5813.75,6078.549452416352,5548.950547583648,67.57990867579946
10,2019-04-22,590000.0,2124,592124.0,0.0,BUY, , ,0.0,5812.5,6075.416336502698,5549.583663497302,61.43790849673205
11,2019-04-23,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,0.0,5811.25,6072.245689619579,5550.254310380421,62.70627062706273
12,2019-04-24,582500.0,2097,584597.0,0.0,BUY, , ,0.0,5806.25,6062.118618630733,5550.381381369267,39.45578231292519
13,2019-04-26,580000.0,2668,584597.0,-7265.0, ,SELL,SELL,0.0,5793.75,6037.099029174147,5550.400970825853,21.21212121212122
14,2019-04-29,555000.0,1998,556998.0,0.0,BUY,BUY,BUY,0.0,5802.5,5991.510581714358,5613.489418285642,-150.90655509065516
15,2019-05-10,612500.0,2817,556998.0,52685.0, ,SELL,SELL,37.07984978905562,5761.25,6169.133255356235,5353.366744643765,135.3507979524241
16,2019-05-29,595000.0,2142,597142.0,0.0,BUY, , ,0.0,5877.5,6290.991233280707,5464.008766719293,31.595576619273135
17,2019-05-30,595000.0,2737,597142.0,-4879.0, ,SELL,SELL,0.0,5898.75,6280.022540317291,5517.477459682709,27.561968183499616
18,2019-05-31,595000.0,2142,597142.0,0.0,BUY, , ,0.0,5920.0,6260.807863759039,5579.192136240961,22.63802263802239
19,2019-06-03,595000.0,2737,597142.0,-4879.0, ,SELL,SELL,0.0,5942.5,6223.613855937411,5661.386144062589,12.612612612612276
20,2019-06-04,595000.0,2142,597142.0,0.0,BUY,BUY,BUY,0.0,5962.5,6178.4282288168915,5746.5717711831085,-7.857358718646569
21,2019-06-18,602500.0,2771,597142.0,2587.0,SELL, ,SELL,83.55501813784764,5902.5,6280.2896239972715,5524.7103760027285,22.11690363349131
22,2019-06-27,585000.0,2106,587106.0,0.0, ,BUY,BUY,47.39397863386209,5938.75,6373.052601880301,5504.447398119699,-20.23809523809496
23,2019-07-09,600000.0,2760,587106.0,10134.0, ,SELL,SELL,9.649754725395354,5936.25,6502.040376376269,5370.459623623731,109.21985815602872
24,2019-07-10,580000.0,2088,582088.0,0.0,BUY,BUY,BUY,7.413263711412242,5928.75,6497.581038182692,5359.918961817308,-32.94663573085847
25,2019-08-01,580000.0,2668,582088.0,-4756.0, ,SELL,SELL,63.88033802013383,5627.5,6325.156792413002,4929.843207586998,46.032847559565056
26,2019-08-02,550000.0,1980,551980.0,0.0, ,BUY,BUY,63.40706659588273,5612.5,6307.571938722892,4917.428061277108,-14.836434391341276
27,2019-08-07,580000.0,2668,551980.0,25352.0, ,SELL,SELL,68.54771212225647,5513.75,6004.533811876471,5022.966188123529,96.12724757952968
28,2019-08-28,565000.0,2034,567034.0,0.0, ,BUY,BUY,25.384772194475588,5741.25,6149.68451127445,5332.81548872555,-32.631144155307545
29,2019-09-02,590000.0,2714,567034.0,20252.0, ,SELL,SELL,65.74195236848992,5796.25,6061.897793139712,5530.602206860288,104.28662827895015
30,2019-09-17,585000.0,2106,587106.0,0.0, ,BUY,BUY,61.13645511874413,5973.75,6344.3829046374585,5603.1170953625415,-44.31645468362506
31,2019-10-09,560000.0,2576,587106.0,-29682.0,SELL, , ,88.82779188704303,5748.75,6143.868653065126,5353.631346934874,-64.30694406917051
32,2019-10-10,560000.0,2016,562016.0,0.0, ,BUY,BUY,88.82779188704303,5721.25,6075.2538841594815,5367.2461158405185,-61.90172303765158
33,2019-10-11,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,5693.75,5991.186968112572,5396.313031887428,-61.601642710472305
34,2019-10-14,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,5667.5,5879.690951739228,5455.309048260772,-42.713567839196
35,2019-10-15,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,5656.25,5851.746163645222,5460.753836354778,-40.46858359957477
36,2019-10-16,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,5645.0,5819.3559577416245,5470.6440422583755,-35.54588320638438
37,2019-10-17,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,5646.25,5819.653431338596,5472.846568661404,-32.90414878397762
38,2019-10-18,562500.0,2025,564525.0,0.0,BUY,BUY,BUY,12.340036563071294,5645.0,5818.637553541851,5471.362446458149,-30.528931487398633
39,2019-10-22,562500.0,2587,564525.0,-4612.0,SELL, , ,100.0,5642.5,5816.497126413051,5468.502873586949,-26.29708599857923
40,2019-10-23,562500.0,2025,564525.0,0.0, ,BUY,BUY,100.0,5641.25,5815.372801493657,5467.127198506343,-24.37275985663126
41,2019-10-28,570000.0,2622,564525.0,2853.0, ,SELL,SELL,68.24798766912143,5603.75,5824.133189014043,5383.366810985957,127.88259958071438
