,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-02-05,92200.0,331,92531.0,0.0, ,BUY, ,68.08510299024331,-36.231884057970944,26.08695652173913
1,2019-02-06,95200.0,437,92531.0,2232.0, ,SELL, ,76.9691504350603,5.957938731047717,58.69565217391305
2,2019-02-08,92200.0,331,92531.0,0.0, ,BUY, ,70.38365254687443,-52.615951065978116,26.08695652173913
3,2019-03-22,83200.0,382,92531.0,-9713.0, ,SELL,SELL,66.48508226289277,83.65987460815028,89.0625
4,2019-04-11,77400.0,278,77678.0,0.0, ,BUY,BUY,39.8431915666862,-4.115913009622009,12.5
5,2019-04-30,79000.0,363,77678.0,959.0, ,SELL,SELL,39.8238062867867,61.935330480266366,80.95238095238095
6,2019-05-02,74000.0,266,74266.0,0.0, ,BUY, ,34.94530585916986,-38.851769364018494,26.470588235294116
7,2019-05-28,67000.0,308,74266.0,-7574.0,SELL, , ,83.21731653962232,-22.829293317942742,43.05555555555556
8,2019-06-27,75600.0,272,75872.0,0.0, ,BUY, ,65.2649327714364,-3.3777444173390037,35.294117647058826
9,2019-06-28,75800.0,348,75872.0,-420.0, ,SELL, ,59.78280854497308,2.2929206076233424,16.0
10,2019-07-31,84000.0,302,84302.0,0.0, ,BUY,BUY,46.06253255402529,-2.6948590381430026,18.181818181818183
11,2019-08-08,86200.0,396,84302.0,1502.0, ,SELL, ,45.301589372874915,4.816546253010798,51.92307692307692
12,2019-09-19,118000.0,424,118424.0,0.0, , ,BUY,52.79142271251749,14.2763731473408,18.181818181818183
13,2019-09-27,123000.0,565,118424.0,4011.0, ,SELL, ,54.45819938530926,51.961823966065765,70.27027027027027
14,2019-10-24,128500.0,462,128962.0,0.0, ,BUY, ,57.18753101719076,-6.036217303822935,36.0
15,2019-12-02,115000.0,529,128962.0,-14491.0, ,SELL,SELL,39.164109639658996,73.01262367792576,94.11764705882354
16,2019-12-10,108000.0,388,108388.0,0.0, ,BUY, ,59.97514081597649,-2.205258693808158,48.648648648648646
17,2019-12-12,110500.0,508,108388.0,1604.0, ,SELL, ,67.77936978685383,17.426960533059965,62.16216216216216
