,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-28,213000.0,766,213766.0,0.0, ,BUY,BUY,54.793342728667135,2187.0,2407.099977283052,1966.900022716948,-27.233400110326997
1,2019-02-15,234000.0,1076,213766.0,19158.0, , ,SELL,71.23791845253737,2166.5,2351.029130491638,1981.9708695083618,99.65310627562297
2,2019-03-08,235000.0,846,235846.0,0.0, ,BUY,BUY,47.77634634380992,2404.0,2789.0921967529334,2018.9078032470666,-17.023234414538752
3,2019-03-12,246000.0,1131,235846.0,9023.0, , ,SELL,30.607400935523913,2437.0,2764.4812971758847,2109.5187028241153,7.318295739348278
4,2019-04-05,264000.0,950,264950.0,0.0, ,BUY,BUY,61.82934501676481,2633.5,2791.522150346083,2475.477849653917,-3.7243947858469593
5,2019-04-11,267000.0,1228,264950.0,822.0, , ,SELL,50.73703566025912,2648.0,2750.293694820356,2545.706305179644,11.494252873562923
6,2019-05-03,278000.0,1000,279000.0,0.0, ,BUY,BUY,48.35106949169723,2788.0,3023.3380547212882,2552.6619452787118,-30.91684434968016
7,2019-05-06,285000.0,1311,279000.0,4689.0, , ,SELL,59.343942891121266,2804.0,3008.4896085379405,2599.5103914620595,8.672541614211534
8,2019-05-13,276000.0,993,276993.0,0.0, ,BUY,BUY,49.071371250695684,2864.5,3005.563815346105,2723.436184653895,-61.00698272693828
9,2019-05-24,279000.0,1283,276993.0,724.0, , ,SELL,43.646548858619674,2787.5,3055.2218706045514,2519.7781293954486,3.9761431411530843
10,2019-06-24,286000.0,1029,287029.0,0.0, ,BUY,BUY,51.82926001494711,2878.5,2967.105868880115,2789.894131119885,-8.547008547008275
11,2019-06-26,292000.0,1343,287029.0,3628.0, , ,SELL,51.23947964664931,2887.5,2961.222452482267,2813.777547517733,30.303030303030322
12,2019-07-03,286000.0,1029,287029.0,0.0, ,BUY,BUY,58.24586302347554,2904.0,2999.163018026963,2808.836981973037,-17.888132425577844
13,2019-07-09,293000.0,1347,287029.0,4624.0, , ,SELL,61.5475684608191,2905.0,2998.4879671401623,2811.5120328598377,4.711425206124581
14,2019-07-10,289000.0,1040,290040.0,0.0, ,BUY,BUY,53.92253855198158,2902.5,2994.7767576370134,2810.2232423629866,-9.085213032581713
15,2019-07-16,294000.0,1352,290040.0,2608.0, , ,SELL,66.04077540012942,2910.5,2998.698639445289,2822.301360554711,50.76142131979696
16,2019-08-16,325000.0,1170,326170.0,0.0, ,BUY,BUY,55.5629593005896,3250.0,3416.1324772583616,3083.8675227416384,-5.723204994797561
17,2019-08-22,335000.0,1541,326170.0,7289.0, ,SELL,SELL,48.53533067890343,3274.5,3407.8379165878932,3141.1620834121068,80.93179634966421
18,2019-09-06,327000.0,1177,328177.0,0.0, ,BUY,BUY,45.92612070244163,3369.5,3571.6360927692035,3167.3639072307965,-25.820105820106157
19,2019-09-10,328000.0,1508,328177.0,-1685.0, , ,SELL,47.54328493119204,3362.5,3571.4856454400638,3153.5143545599362,11.80669961559596
20,2019-09-11,327000.0,1177,328177.0,0.0, ,BUY,BUY,41.30299853377489,3358.0,3570.847363150216,3145.152636849784,-72.951963324696
21,2019-09-13,345000.0,1587,328177.0,15236.0, , ,SELL,52.92808874957356,3369.5,3578.925404380653,3160.074595619347,41.75084175084201
22,2019-09-23,339000.0,1220,340220.0,0.0, ,BUY,BUY,45.22021152198139,3410.5,3598.6993623793664,3222.3006376206336,-17.431192660550447
23,2019-09-26,350000.0,1610,340220.0,8170.0, , ,SELL,57.61187766486401,3410.0,3611.9900987672418,3208.0099012327582,13.247004539703928
24,2019-10-03,338000.0,1216,339216.0,0.0, ,BUY,BUY,54.48969718886379,3390.0,3552.3576299408196,3227.6423700591804,-47.957539569708835
25,2019-10-08,345000.0,1587,339216.0,4197.0, , ,SELL,50.06148998954078,3406.0,3543.7534028617806,3268.2465971382194,3.922783111386204
26,2019-10-24,345000.0,1242,346242.0,0.0, ,BUY,BUY,63.91567214437914,3468.0,3578.9233969908964,3357.0766030091036,-0.49455984174040124
27,2019-10-28,346000.0,1591,346242.0,-1833.0, , ,SELL,63.11728204562664,3463.5,3577.9159079848605,3349.0840920151395,30.738221214411983
28,2019-11-07,350000.0,1260,351260.0,0.0, ,BUY,BUY,50.66233917906805,3506.0,3582.78541528181,3429.21458471819,-11.914011914012413
29,2019-11-08,345000.0,1587,351260.0,-7847.0, , ,SELL,67.52317650938727,3504.0,3584.349237706403,3423.650762293597,84.11214953271187
30,2019-11-12,346000.0,1245,347245.0,0.0, ,BUY,BUY,67.24991378312012,3491.0,3610.6494880891682,3371.3505119108318,-147.11729622266404
31,2019-11-19,353000.0,1623,347245.0,4132.0, ,SELL,SELL,71.22804038436593,3480.5,3596.6851969916997,3364.3148030083003,65.72769953051639
32,2019-11-27,339000.0,1220,340220.0,0.0, ,BUY,BUY,46.78719140336504,3489.0,3608.9833321757656,3369.0166678242344,-170.04504504504476
