,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-01-18,40441.27197265625,145,40586.27197265625,0.0, , ,BUY,,,,,0.0
1,2019-02-06,41185.589599609375,189,40586.27197265625,410.317626953125, , ,SELL,407.7621383666992,429.4639662557103,386.0603104776881,-1.7137670664070221,88.88887370343771
2,2019-02-13,40193.1640625,144,40337.1640625,0.0,BUY,BUY,BUY,404.6608123779297,420.88474133370545,388.4368834221539,-26.26904059150791,14.285638978309459
3,2019-02-19,42674.224853515625,196,40337.1640625,2141.060791015625,SELL, ,SELL,405.6532379150391,424.9672954199995,386.33918041007865,253.51210874724404,92.30772142065739
4,2019-03-22,49869.29626464844,179,50048.29626464844,0.0,BUY,BUY, ,504.5234710693359,517.1037072361553,491.9432349025165,-50.84768362572387,47.05876394356659
5,2019-04-10,50365.509033203125,231,50048.29626464844,86.2127685546875, ,SELL,SELL,500.0575576782227,507.15790756806257,492.9572077883828,74.07396750951042,87.49990390455031
6,2019-04-22,49373.08654785156,177,49550.08654785156,0.0,BUY,BUY, ,500.0575576782227,507.6602980238381,492.45481733260726,-118.08452375987524,21.428565152948845
7,2019-05-01,50613.616943359375,232,49550.08654785156,831.5303955078125,SELL,SELL,SELL,499.31324157714846,511.85425926492684,486.7722238893701,106.03191620796687,84.61544284131476
8,2019-05-02,49621.19140625,178,49799.19140625,0.0,BUY,BUY, ,499.43729400634766,511.8028360694242,487.0717519432711,-24.422448031994538,63.636302643540766
9,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375,SELL,SELL, ,473.88237915039065,495.7945009297284,451.9702573710529,26.008928012297428,70.58821826959046
10,2019-07-03,49124.97863769531,176,49300.97863769531,0.0,BUY,BUY, ,494.22706604003906,510.8779197174682,477.5762123626099,-2.143678678144957,21.428565152948845
11,2019-07-10,49621.19140625,228,49300.97863769531,92.2127685546875,SELL,SELL, ,495.0954391479492,507.4982594987082,482.6926187971902,40.27771157869069,49.99992312364025
12,2019-07-12,49124.97863769531,176,49300.97863769531,0.0,BUY,BUY, ,493.7308547973633,502.32549620498725,485.13621338973934,-83.57629253692522,24.999884685460373
13,2019-07-24,51109.82666015625,235,49300.97863769531,1573.8480224609375,SELL, ,SELL,494.35111846923826,505.65287752126596,483.04935941721055,223.16384953751043,90.90901975079755
14,2019-09-12,59049.21875,212,59261.21875,0.0,BUY,BUY,BUY,598.5556243896484,633.2505592202431,563.8606895590538,-19.84124067124678,15.384637219318531
15,2019-09-30,61034.063720703125,280,59261.21875,1492.844970703125, ,SELL,SELL,591.6086608886719,629.479571346276,553.7377504310679,35.180690711681684,90.0
16,2019-10-08,58056.793212890625,209,58265.793212890625,0.0,BUY,BUY, ,586.7705932617188,616.3566368429858,557.1845496804517,-3.9448814570266246,50.0
17,2019-10-14,58801.11083984375,270,58265.793212890625,265.317626953125,SELL,SELL, ,585.6541168212891,614.5230209142035,556.7852127283747,48.780488675974055,60.0
18,2019-10-17,56816.265869140625,204,57020.265869140625,0.0,BUY,BUY,BUY,586.1503295898438,615.5013677067651,556.7992914729224,-66.49098027564455,4.761943810234489
19,2019-10-25,60785.9619140625,279,57020.265869140625,3486.696044921875,SELL,SELL,SELL,585.406005859375,617.8111508869184,553.0008608318316,115.19605422462563,86.20694920430253
20,2019-11-11,58553.009033203125,210,58763.009033203125,0.0,BUY,BUY, ,593.3453979492188,634.1518526379679,552.5389432604696,-13.6726484493502,39.39396424287649
21,2019-11-21,62026.4892578125,285,58763.009033203125,2978.480224609375, ,SELL,SELL,605.0063781738281,623.0534079802868,586.9593483673694,95.49075699965171,90.00003690068672
