,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-01-28,213000.0,766,213766.0,0.0, ,BUY,BUY,54.793342728667135,-27.233400110326997,11.11111111111111
1,2019-02-18,253000.0,1163,213766.0,38071.0,SELL, ,SELL,80.66941982674793,247.45444801714936,91.45299145299145
2,2019-03-08,235000.0,846,235846.0,0.0, ,BUY,BUY,47.77634634380992,-17.023234414538752,10.81081081081081
3,2019-03-13,262000.0,1205,235846.0,24949.0, ,SELL,SELL,36.35497010019044,89.32313792126895,86.11111111111111
4,2019-04-08,253000.0,910,253910.0,0.0, ,BUY,BUY,56.9148715332545,-107.9577072899281,8.0
5,2019-04-18,285000.0,1311,253910.0,29779.0, ,SELL,SELL,60.33683221773684,184.47694038245237,89.47368421052632
6,2019-05-16,256000.0,921,256921.0,0.0, , ,BUY,40.887141868450605,-214.96770570064587,5.555555555555555
7,2019-05-29,290000.0,1334,256921.0,31745.0, ,SELL,SELL,39.11411163678937,59.471823663963235,82.75862068965517
8,2019-07-04,285000.0,1026,286026.0,0.0, ,BUY,BUY,58.89288686897797,-86.72519287044454,13.043478260869565
9,2019-07-18,311000.0,1430,286026.0,23544.0, , ,SELL,69.92871682397308,266.39061421670056,83.33333333333333
10,2019-11-11,330000.0,1188,331188.0,0.0, , ,BUY,61.060242141185135,-325.89285714285785,8.51063829787234
