,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-29,38100.0,137,38237.0,0.0, ,BUY,BUY,52.90588441130973,385.35,406.2140839722237,364.48591602777634,-10.215053763441192
1,2019-03-07,36100.0,166,38237.0,-2303.0, ,SELL,SELL,63.002250441744444,355.75,370.23965147958955,341.26034852041045,55.24344569288415
2,2019-03-13,35500.0,127,35627.0,0.0, ,BUY,BUY,36.620361866564856,355.9,369.5513735572642,342.24862644273577,-8.77192982456166
3,2019-04-10,35300.0,162,35627.0,-489.0, ,SELL,SELL,50.041958335091735,337.6,361.12360516587387,314.0763948341262,81.37317228226324
4,2019-05-08,34600.0,124,34724.0,0.0, ,BUY,BUY,53.964142972237774,351.0,372.07130750570445,329.92869249429555,-28.861265895127936
5,2019-06-03,33000.0,151,34724.0,-1875.0, ,SELL,SELL,61.81186546087543,316.45,347.7771447789274,285.1228552210726,65.99259351724726
6,2019-06-21,32000.0,115,32115.0,0.0, ,BUY,BUY,57.20802612467551,331.35,357.1823440670783,305.51765593292174,-27.308192457737245
7,2019-09-05,25500.0,117,32115.0,-6732.0, ,SELL,SELL,52.8876242759133,243.2,258.2678465614621,228.13215343853787,83.93021120293884
8,2019-09-20,24900.0,89,24989.0,0.0, ,BUY,BUY,48.60232275531851,249.05,267.0219225460099,231.07807745399015,-21.515972735484972
9,2019-10-18,24800.0,114,24989.0,-303.0, ,SELL,SELL,63.40596630391155,231.5,246.05335012977193,216.94664987022807,171.01051668952925
10,2019-11-01,23800.0,85,23885.0,0.0, ,BUY,BUY,73.1969539699786,242.15,274.966306922013,209.333693077987,-26.31377061756822
11,2019-11-12,26600.0,122,23885.0,2593.0, ,SELL,SELL,52.43195307744585,249.75,274.5602801273943,224.9397198726057,86.7671691792294
12,2019-11-22,24400.0,87,24487.0,0.0, ,BUY,BUY,43.27165923679717,252.15,271.85050760766796,232.44949239233208,-27.777777777777885
13,2019-12-09,28000.0,128,24487.0,3385.0, ,SELL,SELL,73.78512660508957,253.2,275.79734497678396,230.60265502321602,164.59096459096483
