,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20
0,2019-04-08,126000.0,453,126453.0,0.0,BUY,BUY,15.171658468853522,1369.25,1491.0397778961765,1247.4602221038235
1,2019-06-03,129500.0,595,126453.0,2452.0,SELL,SELL,83.12330195781023,1252.75,1334.3879201106952,1171.1120798893048
2,2019-07-25,125000.0,450,125450.0,0.0,BUY,BUY,16.70819286997107,1329.5,1447.2667185583437,1211.7332814416563
3,2019-09-02,115500.0,531,125450.0,-10481.0,SELL,SELL,80.16504527578059,1078.0,1156.4474346298243,999.5525653701757
