,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,MFII_14,CCI_20
0,2019-03-06,151000.0,543,151543.0,0.0,BUY,BUY,17.51916324404739,-79.6833773087076
1,2019-06-18,147000.0,676,151543.0,-5219.0,SELL,SELL,81.62446209645316,101.26582278481011
2,2019-07-08,143500.0,516,144016.0,0.0,BUY,BUY,19.70927867008237,-138.37535014005573
3,2019-08-23,162000.0,745,144016.0,17239.0,SELL,SELL,85.3632435353324,161.01238556812058
