,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-01-18,485000.0,1746,486746.0,0.0,BUY, ,BUY,0.0,,0.0
1,2019-03-05,600000.0,2760,486746.0,110494.0,SELL, ,SELL,100.0,666.6666666666625,97.90794979079497
2,2019-03-22,597500.0,2151,599651.0,0.0, ,BUY, ,59.65103098798153,-10.673476737714166,53.40909090909091
3,2019-03-25,592500.0,2725,599651.0,-9876.0, ,SELL, ,51.23126904576019,10.397553516819528,51.13636363636363
4,2019-03-28,592500.0,2133,594633.0,0.0,BUY, , ,18.087527389321764,12.78780851416264,65.21739130434783
5,2019-03-29,592500.0,2725,594633.0,-4858.0, , ,SELL,38.7192582129016,-2.52869091616417,91.83673469387755
6,2019-04-02,575000.0,2070,577070.0,0.0, ,BUY, ,41.71875249772208,-142.34234234234216,77.55102040816327
7,2019-04-12,590000.0,2714,577070.0,10216.0, , ,SELL,12.201934516112345,-143.60437470280536,98.11320754716981
8,2019-04-15,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,59.09181043029913,98.11320754716981
9,2019-04-16,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,12.201934516112345,63.983488132094635,98.11320754716981
10,2019-04-17,590000.0,2124,592124.0,0.0,BUY, , ,12.201934516112345,69.29201635463708,98.11320754716981
11,2019-04-18,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,12.201934516112345,75.073050123623,100.0
12,2019-04-19,590000.0,2124,592124.0,0.0,BUY, , ,15.554017077110743,67.57990867579946,100.0
13,2019-04-22,590000.0,2714,592124.0,-4838.0, ,SELL,SELL,0.0,61.43790849673205,100.0
14,2019-04-23,590000.0,2124,592124.0,0.0,BUY, , ,0.0,62.70627062706273,100.0
15,2019-04-24,582500.0,2679,592124.0,-12303.0, ,SELL,SELL,0.0,39.45578231292519,94.23076923076923
16,2019-04-25,580000.0,2088,582088.0,0.0,BUY, , ,0.0,16.487455197132622,92.3076923076923
17,2019-04-26,580000.0,2668,582088.0,-4756.0, ,SELL,SELL,0.0,21.21212121212122,92.3076923076923
18,2019-04-29,555000.0,1998,556998.0,0.0,BUY,BUY, ,0.0,-150.90655509065516,73.07692307692308
19,2019-05-09,612500.0,2817,556998.0,52685.0, ,SELL,SELL,37.07984978905562,93.67894497498864,87.5
20,2019-05-29,595000.0,2142,597142.0,0.0,BUY, ,BUY,0.0,31.595576619273135,0.0
21,2019-05-30,595000.0,2737,597142.0,-4879.0, ,SELL, ,0.0,27.561968183499616,0.0
22,2019-05-31,595000.0,2142,597142.0,0.0,BUY, ,BUY,0.0,22.63802263802239,0.0
23,2019-06-03,595000.0,2737,597142.0,-4879.0, ,SELL, ,0.0,12.612612612612276,0.0
24,2019-06-04,595000.0,2142,597142.0,0.0,BUY,BUY,BUY,0.0,-7.857358718646569,0.0
25,2019-06-18,602500.0,2771,597142.0,2587.0,SELL,SELL,SELL,83.55501813784764,22.11690363349131,80.43478260869566
26,2019-06-27,585000.0,2106,587106.0,0.0, ,BUY, ,47.39397863386209,-20.23809523809496,65.21739130434783
27,2019-07-04,590000.0,2714,587106.0,180.0, ,SELL, ,38.84191544780605,3.0406689471685198,69.56521739130434
28,2019-07-09,600000.0,2160,602160.0,0.0,BUY, , ,9.649754725395354,109.21985815602872,36.0
29,2019-07-31,580000.0,2668,602160.0,-24828.0, ,SELL,SELL,58.14195000054089,25.502143985556152,88.57142857142857
30,2019-08-02,550000.0,1980,551980.0,0.0, ,BUY, ,63.40706659588273,-14.836434391341276,61.29032258064516
31,2019-08-07,580000.0,2668,551980.0,25352.0, ,SELL,SELL,68.54771212225647,96.12724757952968,100.0
32,2019-08-28,565000.0,2034,567034.0,0.0, ,BUY, ,25.384772194475588,-32.631144155307545,31.25
33,2019-08-30,590000.0,2714,567034.0,20252.0, ,SELL, ,65.28246125866707,57.68383971818538,47.82608695652174
34,2019-09-17,585000.0,2106,587106.0,0.0, ,BUY, ,61.13645511874413,-44.31645468362506,30.0
35,2019-10-09,560000.0,2576,587106.0,-29682.0,SELL, , ,88.82779188704303,-64.30694406917051,0.0
36,2019-10-10,560000.0,2016,562016.0,0.0, ,BUY,BUY,88.82779188704303,-61.90172303765158,0.0
37,2019-10-11,560000.0,2576,562016.0,-4592.0,SELL, , ,88.82779188704303,-61.601642710472305,0.0
38,2019-10-14,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,-42.713567839196,6.25
39,2019-10-15,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,-40.46858359957477,6.25
40,2019-10-16,562500.0,2025,564525.0,0.0, ,BUY,BUY,89.00077992384273,-35.54588320638438,6.25
41,2019-10-17,562500.0,2587,564525.0,-4612.0,SELL, , ,89.00077992384273,-32.90414878397762,6.25
42,2019-10-18,562500.0,2025,564525.0,0.0,BUY,BUY,BUY,12.340036563071294,-30.528931487398633,11.11111111111111
43,2019-10-22,562500.0,2587,564525.0,-4612.0,SELL, ,SELL,100.0,-26.29708599857923,100.0
44,2019-10-23,562500.0,2025,564525.0,0.0, ,BUY, ,100.0,-24.37275985663126,100.0
45,2019-10-25,570000.0,2622,564525.0,2853.0, , ,SELL,68.24798766912143,-100.78594544613935,100.0
46,2019-10-29,560000.0,2016,562016.0,0.0, ,BUY, ,37.84784879855638,-8.032128514057458,81.81818181818181
47,2019-10-30,570000.0,2622,562016.0,5362.0, ,SELL,SELL,52.900532604001725,26.49364693160332,100.0
48,2019-11-20,575000.0,2070,577070.0,0.0, ,BUY, ,25.551232166018153,-36.46514873942237,42.857142857142854
49,2019-11-29,600000.0,2760,577070.0,20170.0, ,SELL,SELL,28.37642524490124,85.01118568232621,100.0
50,2019-12-05,575000.0,2070,577070.0,0.0, ,BUY, ,36.891751984355224,-99.0301174068404,37.5
51,2019-12-09,590000.0,2714,577070.0,10216.0, ,SELL, ,44.92120096629472,27.39018087855317,75.0
52,2019-12-12,575000.0,2070,577070.0,0.0, ,BUY, ,57.28795438346401,-59.611703582170975,37.5
53,2019-12-13,675000.0,3105,577070.0,94825.0,SELL, ,SELL,83.9386223532565,307.6923076923082,100.0
