,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-02-27,77000.0,277,77277.0,0.0, ,BUY,BUY,45.17566530028697,819.0,861.3792402008343,776.6207597991657,9.523809523809524
1,2019-03-14,83000.0,381,77277.0,5342.0, , ,SELL,54.54813509117259,802.25,841.806921012637,762.693078987363,85.0
2,2019-03-25,76000.0,273,76273.0,0.0, ,BUY,BUY,45.539861044165875,794.0,824.9192496674807,763.0807503325193,5.555555555555555
3,2019-04-30,77500.0,356,76273.0,871.0, ,SELL,SELL,50.449382803003246,738.0,784.303347611161,691.696652388839,94.44444444444444
4,2019-05-13,72000.0,259,72259.0,0.0, ,BUY,BUY,68.678410837715,731.5,772.3778668719394,690.6221331280606,15.789473684210526
5,2019-06-10,73500.0,338,72259.0,903.0, ,SELL,SELL,66.6344707237401,701.5,741.637264480779,661.362735519221,83.33333333333333
6,2019-07-31,74000.0,266,74266.0,0.0, ,BUY,BUY,29.317723499172544,772.0,809.7359245282265,734.2640754717735,6.25
7,2019-08-21,74500.0,342,74266.0,-108.0, , ,SELL,44.75672218236174,736.0,791.0090901579003,680.9909098420997,81.81818181818181
8,2019-08-27,70500.0,253,70753.0,0.0, ,BUY,BUY,46.29758511023883,725.25,769.2357931609743,681.2642068390257,17.647058823529413
9,2019-10-14,65500.0,301,70753.0,-5554.0, , ,SELL,47.86897797818756,640.25,672.105140872393,608.394859127607,84.61538461538461
10,2019-11-04,64000.0,230,64230.0,0.0, ,BUY,BUY,48.26086191892689,651.75,672.0662496539102,631.4337503460898,7.6923076923076925
11,2019-11-13,66000.0,303,64230.0,1467.0, ,SELL,SELL,60.55920668435351,652.25,675.1574223779107,629.3425776220893,80.0
