,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,SO,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-12,1045000.0,3762,1048762.0,0.0,BUY,BUY,BUY,10532.5,11032.524999375031,10032.475000624969,-11.695906432748108,13.043478260869565
1,2019-03-15,1042500.0,4795,1048762.0,-11057.0,SELL,SELL, ,10352.5,10548.650452459331,10156.349547540669,73.24364723467957,76.92307692307692
2,2019-03-25,940000.0,3384,943384.0,0.0,BUY, ,BUY,10277.5,10699.074429964627,9855.925570035373,-516.8839852892022,12.0
3,2019-04-24,920000.0,4232,943384.0,-27616.0,SELL,SELL, ,9123.75,9332.601023459309,8914.898976540691,69.20903954802199,55.55555555555556
4,2019-05-17,930000.0,3348,933348.0,0.0,BUY,BUY,BUY,9492.5,9980.89021284215,9004.10978715785,-38.42536611581327,7.6923076923076925
5,2019-05-27,977500.0,4496,933348.0,39656.0,SELL,SELL,SELL,9628.75,9884.813956854534,9372.686043145466,96.37867122897003,84.84848484848484
6,2019-07-08,1002500.0,3609,1006109.0,0.0,BUY,BUY, ,10061.25,10245.284643477798,9877.215356522202,-2.9239766081871252,40.0
7,2019-07-11,1025000.0,4715,1006109.0,14176.0, ,SELL,SELL,10080.0,10234.596248337404,9925.403751662596,177.65567765567837,100.0
8,2019-09-13,1160000.0,4176,1164176.0,0.0,BUY,BUY,BUY,11871.25,12148.86258977215,11593.63741022785,-151.9519519519508,9.090909090909092
9,2019-09-26,1200000.0,5520,1164176.0,30304.0, ,SELL,SELL,11912.5,12116.522057631031,11708.477942368969,71.57217531162125,91.30434782608695
10,2019-10-10,1145000.0,4122,1149122.0,0.0,BUY,BUY,BUY,11961.25,12400.418247941492,11522.081752058508,-167.53022452504212,8.333333333333334
11,2019-11-22,1142500.0,5255,1149122.0,-11877.0, , ,SELL,11411.25,11801.274037720754,11021.225962279246,-11.924850939362589,90.0
12,2019-12-04,1110000.0,3996,1113996.0,0.0,BUY,BUY,BUY,11346.25,11638.77136674096,11053.72863325904,-124.62060346366694,0.0
13,2019-12-11,1145000.0,5267,1113996.0,25737.0,SELL,SELL, ,11372.5,11524.897506541281,11220.102493458719,135.46423135464255,66.66666666666667
14,2019-12-16,1135000.0,4086,1139086.0,0.0,BUY,BUY, ,11371.25,11526.391064841002,11216.108935158998,-18.678160919538083,47.61904761904762
15,2019-12-20,1152500.0,5301,1139086.0,8113.0, ,SELL,SELL,11385.0,11567.619823677496,11202.380176322504,77.95698924730941,80.95238095238095
16,2019-12-26,1127500.0,4059,1131559.0,0.0,BUY,BUY, ,11380.0,11568.812075884993,11191.187924115007,-105.51558752997572,31.25
