,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,SO_14
0,2019-02-08,897500.0,3231,900731.0,0.0, ,BUY,BUY,45.83200071285848,9112.5,9357.193686064844,8867.806313935156,17.647058823529413
1,2019-03-15,907500.0,4174,900731.0,2595.0, ,SELL,SELL,49.481693816758806,8823.75,9055.307228347552,8592.192771652448,91.66666666666667
2,2019-04-29,962500.0,3465,965965.0,0.0, ,BUY,BUY,54.19463214318007,9671.25,9885.303147605917,9457.196852394083,16.666666666666668
3,2019-05-27,870000.0,4002,965965.0,-99967.0, , ,SELL,48.99744223365072,8712.5,9586.356395525032,7838.643604474968,85.36585365853658
4,2019-07-18,887500.0,3195,890695.0,0.0, ,BUY,BUY,43.34317751858436,9106.25,9464.675375775769,8747.824624224231,4.166666666666667
5,2019-09-10,775000.0,3565,890695.0,-119260.0, , ,SELL,44.41736923743578,7665.0,8028.799395271626,7301.200604728374,94.44444444444444
6,2019-09-24,745000.0,2682,747682.0,0.0, ,BUY,BUY,54.33258422674861,7662.5,7976.943953670604,7348.056046329396,6.896551724137931
7,2019-10-17,737500.0,3392,747682.0,-13574.0, ,SELL,SELL,60.56806956676412,7156.25,7772.463234197385,6540.036765802615,96.66666666666667
8,2019-11-13,735000.0,2646,737646.0,0.0, ,BUY,BUY,28.911138638700294,7602.5,7922.617166050183,7282.382833949817,10.714285714285714
9,2019-11-21,770000.0,3542,737646.0,28812.0, , ,SELL,47.83797050638264,7608.75,7885.008484032619,7332.491515967381,84.0
