,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-02-26,361000.0,1299,362299.0,0.0,BUY,BUY,BUY,5.080140196117043,3616.5,3943.8698214557967,3289.1301785442033,-17.535042162282828
1,2019-04-03,370000.0,1702,362299.0,5999.0,SELL,SELL,SELL,86.11111111111111,3580.5,3709.724610659116,3451.275389340884,154.29403202328962
2,2019-04-24,370000.0,1332,371332.0,0.0,BUY,BUY,BUY,0.0,3670.0,3812.8285685708574,3527.1714314291426,-100.32095369096787
3,2019-05-03,400000.0,1840,371332.0,26828.0,SELL,SELL,SELL,89.12046309097722,3780.0,4060.0000000000005,3499.9999999999995,120.25624033576314
4,2019-06-07,392000.0,1411,393411.0,0.0,BUY,BUY,BUY,0.0,3971.0,4038.201190465647,3903.798809534353,-111.1111111111122
5,2019-07-11,410000.0,1886,393411.0,14703.0,SELL,SELL,SELL,98.85421450844835,4027.5,4387.326347006441,3667.6736529935583,41.66666666666655
6,2019-09-02,468000.0,1684,469684.0,0.0,BUY,BUY,BUY,0.0,4720.5,4784.523433210036,4656.476566789964,-122.95081967213133
7,2019-09-06,474000.0,2180,469684.0,2136.0,SELL,SELL,SELL,92.08015535729363,4723.5,4765.105288125429,4681.894711874571,96.10983981693404
8,2019-10-01,472000.0,1699,473699.0,0.0,BUY,BUY,BUY,0.0,4733.5,4761.266886753829,4705.733113246171,-73.56321839080053
9,2019-10-15,474000.0,2180,473699.0,-1879.0,SELL,SELL,SELL,97.15263104940135,4726.5,4746.773134932712,4706.226865067288,107.86224821312248
10,2019-11-01,450000.0,1620,451620.0,0.0,BUY,BUY,BUY,4.285714285714278,4644.5,4830.669277809202,4458.330722190798,-118.39266450916999
11,2019-11-05,474000.0,2180,451620.0,20200.0,SELL,SELL,SELL,90.32532305599638,4647.0,4837.7983228437815,4456.2016771562185,78.39912280701714
