,Date,Close Price,Fee,Purchased Price,Capital Gain,BB,CCI,BB_MAVG_20
0,2019-01-28,40689.37683105469,146,40835.37683105469,0.0,BUY, ,413.3445251464844
1,2019-02-07,40937.481689453125,188,40835.37683105469,-85.8951416015625,SELL, ,407.1418731689453
2,2019-02-08,40937.481689453125,147,41084.481689453125,0.0,BUY, ,406.3975540161133
3,2019-02-11,40937.481689453125,188,41084.481689453125,-335.0,SELL, ,405.77728881835935
4,2019-02-13,40193.1640625,144,40337.1640625,0.0,BUY, ,404.6608123779297
5,2019-02-18,41185.589599609375,189,40337.1640625,659.425537109375, ,SELL,404.41270751953124
6,2019-03-18,50117.40417480469,180,50297.40417480469,0.0,BUY, ,497.08029022216795
7,2019-03-19,50613.616943359375,232,50297.40417480469,84.2127685546875,SELL, ,501.0499862670898
8,2019-03-20,50365.509033203125,181,50546.509033203125,0.0,BUY, ,503.40699310302733
9,2019-03-21,50613.616943359375,232,50546.509033203125,-164.89208984375, ,SELL,504.15131225585935
10,2019-03-22,49869.29626464844,179,50048.29626464844,0.0,BUY, ,504.5234710693359
11,2019-04-10,50365.509033203125,231,50048.29626464844,86.2127685546875, ,SELL,500.0575576782227
12,2019-04-11,50613.616943359375,182,50795.616943359375,0.0,BUY, ,500.3056640625
13,2019-04-12,50861.72180175781,233,50795.616943359375,-166.8951416015625, ,SELL,500.4297164916992
14,2019-04-15,50117.40417480469,180,50297.40417480469,0.0,BUY, ,500.4297164916992
15,2019-04-16,50117.40417480469,230,50297.40417480469,-410.0, ,SELL,500.1816101074219
16,2019-04-18,50365.509033203125,181,50546.509033203125,0.0,BUY, ,499.93350372314455
17,2019-04-19,50365.509033203125,231,50546.509033203125,-412.0,SELL, ,500.1816101074219
18,2019-04-22,49373.08654785156,177,49550.08654785156,0.0,BUY, ,500.0575576782227
19,2019-04-30,50613.616943359375,232,49550.08654785156,831.5303955078125, ,SELL,498.81702880859376
20,2019-05-02,49621.19140625,178,49799.19140625,0.0,BUY, ,499.43729400634766
21,2019-05-30,47636.34338378906,219,49799.19140625,-2381.8480224609375,SELL, ,473.88237915039065
22,2019-05-31,47636.34338378906,171,47807.34338378906,0.0,BUY, ,473.2621139526367
23,2019-06-03,47636.34338378906,219,47807.34338378906,-390.0,SELL, ,472.6418487548828
24,2019-06-25,49621.19140625,178,49799.19140625,0.0,BUY, ,488.14846954345705
25,2019-06-26,49621.19140625,228,49799.19140625,-406.0,SELL, ,489.1408935546875
26,2019-07-03,49124.97863769531,176,49300.97863769531,0.0,BUY, ,494.22706604003906
