,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20
0,2019-01-29,952000.0,3427,955427.0,0.0, ,BUY,BUY,52.999447999532215,9647.5,10016.478319146261,9278.521680853739,-22.568598798506585
1,2019-01-31,1000000.0,4600,955427.0,39973.0, ,SELL,SELL,59.76334796947056,9699.25,10052.141980639968,9346.358019360032,152.30871970998004
2,2019-02-14,977500.0,3519,981019.0,0.0, ,BUY,BUY,56.79143918672032,9815.75,10061.01057571489,9570.48942428511,-13.013571295780446
3,2019-02-20,1000500.0,4602,981019.0,14879.0, ,SELL,SELL,60.131836599525975,9826.5,10102.762556275728,9550.237443724272,142.11529612831094
4,2019-02-25,976500.0,3515,980015.0,0.0, ,BUY,BUY,50.14225297766168,9846.0,10097.089625432833,9594.910374567167,-9.437523593808416
5,2019-03-14,993000.0,4567,980015.0,8418.0, ,SELL,SELL,43.453333926799445,9810.0,10035.676759990922,9584.323240009078,104.42338072669747
6,2019-03-25,970000.0,3492,973492.0,0.0, ,BUY,BUY,50.354478621125224,9811.5,10010.324042811728,9612.675957188272,-68.87589343729854
7,2019-04-02,987500.0,4542,973492.0,9466.0, ,SELL,SELL,52.15114030037959,9808.75,10002.11170768795,9615.38829231205,56.35566687538944
8,2019-04-04,979500.0,3526,983026.0,0.0, ,BUY,BUY,38.51542790575256,9814.25,10008.80783201917,9619.69216798083,-7.613788487281226
9,2019-04-17,988000.0,4544,983026.0,430.0, ,SELL,SELL,70.74889055324455,9796.0,9934.946032688955,9657.053967311045,123.56215213358038
10,2019-04-22,965500.0,3475,968975.0,0.0, ,BUY,BUY,63.34581079166392,9799.5,9954.12535367785,9644.87464632215,-103.12665606783077
11,2019-05-30,870000.0,4002,968975.0,-102977.0, ,SELL,SELL,27.669011941073663,8644.5,9060.815985760817,8228.184014239183,17.91516326493927
12,2019-07-03,898000.0,3232,901232.0,0.0, ,BUY,BUY,56.80077802852513,8999.0,9175.56726763475,8822.43273236525,-12.309339042012459
13,2019-07-22,905500.0,4165,901232.0,103.0, ,SELL,SELL,48.36364556022454,8999.75,9131.335523519881,8868.164476480119,131.67211328976163
14,2019-07-26,896000.0,3225,899225.0,0.0, ,BUY,BUY,36.93262220656871,9008.0,9150.947542826036,8865.052457173964,-198.72905834777703
15,2019-08-09,896500.0,4123,899225.0,-6848.0, ,SELL,SELL,38.51724717387683,8941.5,9252.500000000002,8630.499999999998,27.339949406498697
16,2019-08-13,885500.0,3187,888687.0,0.0, ,BUY,BUY,35.24970544516913,8945.5,9257.652206463452,8633.347793536548,-26.23906705539372
17,2019-08-20,903500.0,4156,888687.0,10657.0, ,SELL,SELL,49.16903162853361,8915.25,9181.54823506738,8648.95176493262,88.25283243887823
18,2019-09-12,921500.0,3317,924817.0,0.0, ,BUY,BUY,58.61843309948772,9345.0,9848.010934274795,8841.989065725205,-22.675399424431735
19,2019-12-27,856000.0,3937,924817.0,-72754.0, ,SELL,SELL,33.89416223595288,8363.25,8625.495591002025,8101.004408997975,116.27316577811648
