,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,BB,CCI,SO,MFII_14,BB_MAVG_20,BB_atas_20,BB_bawah_20,CCI_20,SO_14
0,2019-02-25,1025000.0,3690,1028690.0,0.0,BUY,BUY,BUY,BUY,17.985621758537235,10550.0,10822.02941017471,10277.97058982529,-156.48854961832058,9.523809523809524
1,2019-07-23,1072500.0,4933,1028690.0,38877.0,SELL,SELL,SELL,SELL,80.20306011126095,10303.75,10821.744932407644,9785.755067592356,132.33458177278354,86.11111111111111
