,Date,Close Price,Fee,Purchased Price,Capital Gain,MFII,CCI,SO,MFII_14,CCI_20,SO_14
0,2019-01-18,90000.0,324,90324.0,0.0, , ,BUY,56.67113203987245,,0.0
1,2019-01-23,92500.0,425,90324.0,1751.0, , ,SELL,59.85624155472675,,87.5
2,2019-03-25,105500.0,379,105879.0,0.0, ,BUY,BUY,83.13090317955981,-93.73703857320619,15.384615384615385
3,2019-04-02,114000.0,524,105879.0,7597.0, ,SELL,SELL,63.94891756537732,65.808297567954,96.0
4,2019-05-16,121000.0,435,121435.0,0.0, ,BUY,BUY,55.42463048497369,-49.38271604938231,7.142857142857143
5,2019-05-29,140000.0,644,121435.0,17921.0,SELL,SELL, ,86.04362128451426,145.49402823018463,66.66666666666667
6,2019-06-13,109000.0,392,109392.0,0.0, , ,BUY,82.9753744223868,-235.7778276145626,0.0
7,2019-09-06,74000.0,340,109392.0,-35732.0, ,SELL,SELL,61.064845739534135,42.09864907320146,100.0
8,2019-09-30,68500.0,246,68746.0,0.0, ,BUY,BUY,39.6471131211868,-28.957528957528982,14.285714285714286
9,2019-11-05,72500.0,333,68746.0,3421.0, ,SELL,SELL,51.55393774622195,136.21262458471756,90.0
10,2019-11-11,70000.0,252,70252.0,0.0, , ,BUY,64.56049510135321,11.928429423459216,14.285714285714286
